image_id,record_index,casia_identity,class_index,image_path,quality_condition,source_image_id,blur_parameter
1269_low,1270,9,6,data\corrupted\blur_15x15_s5\images\9\1270.png,low,1269,15x15_s5
1328,1329,9,6,data\splits\pilot_100id\images\9\1329.png,high,1328,original
1328_low,1329,9,6,data\corrupted\blur_15x15_s5\images\9\1329.png,low,1328,15x15_s5
1271,1272,9,6,data\splits\pilot_100id\images\9\1272.png,high,1271,original
1271_low,1272,9,6,data\corrupted\blur_15x15_s5\images\9\1272.png,low,1271,15x15_s5
1265,1266,9,6,data\splits\pilot_100id\images\9\1266.png,high,1265,original
1265_low,1266,9,6,data\corrupted\blur_15x15_s5\images\9\1266.png,low,1265,15x15_s5
1262,1263,9,6,data\splits\pilot_100id\images\9\1263.png,high,1262,original
1262_low,1263,9,6,data\corrupted\blur_15x15_s5\images\9\1263.png,low,1262,15x15_s5
1284,1285,9,6,data\splits\pilot_100id\images\9\1285.png,high,1284,original
1284_low,1285,9,6,data\corrupted\blur_15x15_s5\images\9\1285.png,low,1284,15x15_s5
1496,1497,10,7,data\splits\pilot_100id\images\10\1497.png,high,1496,original
1496_low,1497,10,7,data\corrupted\blur_15x15_s5\images\10\1497.png,low,1496,15x15_s5
1466,1467,10,7,data\splits\pilot_100id\images\10\1467.png,high,1466,original
1466_low,1467,10,7,data\corrupted\blur_15x15_s5\images\10\1467.png,low,1466,15x15_s5
1483,1484,10,7,data\splits\pilot_100id\images\10\1484.png,high,1483,original
1483_low,1484,10,7,data\corrupted\blur_15x15_s5\images\10\1484.png,low,1483,15x15_s5
1458,1459,10,7,data\splits\pilot_100id\images\10\1459.png,high,1458,original
1458_low,1459,10,7,data\corrupted\blur_15x15_s5\images\10\1459.png,low,1458,15x15_s5
1457,1458,10,7,data\splits\pilot_100id\images\10\1458.png,high,1457,original
1457_low,1458,10,7,data\corrupted\blur_15x15_s5\images\10\1458.png,low,1457,15x15_s5
1452,1453,10,7,data\splits\pilot_100id\images\10\1453.png,high,1452,original
1452_low,1453,10,7,data\corrupted\blur_15x15_s5\images\10\1453.png,low,1452,15x15_s5
1435,1436,10,7,data\splits\pilot_100id\images\10\1436.png,high,1435,original
1435_low,1436,10,7,data\corrupted\blur_15x15_s5\images\10\1436.png,low,1435,15x15_s5
1493,1494,10,7,data\splits\pilot_100id\images\10\1494.png,high,1493,original
1493_low,1494,10,7,data\corrupted\blur_15x15_s5\images\10\1494.png,low,1493,15x15_s5
1423,1424,10,7,data\splits\pilot_100id\images\10\1424.png,high,1423,original
1423_low,1424,10,7,data\corrupted\blur_15x15_s5\images\10\1424.png,low,1423,15x15_s5
1413,1414,10,7,data\splits\pilot_100id\images\10\1414.png,high,1413,original
1413_low,1414,10,7,data\corrupted\blur_15x15_s5\images\10\1414.png,low,1413,15x15_s5
1431,1432,10,7,data\splits\pilot_100id\images\10\1432.png,high,1431,original
1431_low,1432,10,7,data\corrupted\blur_15x15_s5\images\10\1432.png,low,1431,15x15_s5
1443,1444,10,7,data\splits\pilot_100id\images\10\1444.png,high,1443,original
1443_low,1444,10,7,data\corrupted\blur_15x15_s5\images\10\1444.png,low,1443,15x15_s5
1486,1487,10,7,data\splits\pilot_100id\images\10\1487.png,high,1486,original
1486_low,1487,10,7,data\corrupted\blur_15x15_s5\images\10\1487.png,low,1486,15x15_s5
1446,1447,10,7,data\splits\pilot_100id\images\10\1447.png,high,1446,original
1446_low,1447,10,7,data\corrupted\blur_15x15_s5\images\10\1447.png,low,1446,15x15_s5
1503,1504,10,7,data\splits\pilot_100id\images\10\1504.png,high,1503,original
1503_low,1504,10,7,data\corrupted\blur_15x15_s5\images\10\1504.png,low,1503,15x15_s5
1417,1418,10,7,data\splits\pilot_100id\images\10\1418.png,high,1417,original
1417_low,1418,10,7,data\corrupted\blur_15x15_s5\images\10\1418.png,low,1417,15x15_s5
1489,1490,10,7,data\splits\pilot_100id\images\10\1490.png,high,1489,original
1489_low,1490,10,7,data\corrupted\blur_15x15_s5\images\10\1490.png,low,1489,15x15_s5
1490,1491,10,7,data\splits\pilot_100id\images\10\1491.png,high,1490,original
1490_low,1491,10,7,data\corrupted\blur_15x15_s5\images\10\1491.png,low,1490,15x15_s5
1425,1426,10,7,data\splits\pilot_100id\images\10\1426.png,high,1425,original
1425_low,1426,10,7,data\corrupted\blur_15x15_s5\images\10\1426.png,low,1425,15x15_s5
1444,1445,10,7,data\splits\pilot_100id\images\10\1445.png,high,1444,original
1444_low,1445,10,7,data\corrupted\blur_15x15_s5\images\10\1445.png,low,1444,15x15_s5
1468,1469,10,7,data\splits\pilot_100id\images\10\1469.png,high,1468,original
1468_low,1469,10,7,data\corrupted\blur_15x15_s5\images\10\1469.png,low,1468,15x15_s5
1501,1502,10,7,data\splits\pilot_100id\images\10\1502.png,high,1501,original
1501_low,1502,10,7,data\corrupted\blur_15x15_s5\images\10\1502.png,low,1501,15x15_s5
1439,1440,10,7,data\splits\pilot_100id\images\10\1440.png,high,1439,original
1439_low,1440,10,7,data\corrupted\blur_15x15_s5\images\10\1440.png,low,1439,15x15_s5
1455,1456,10,7,data\splits\pilot_100id\images\10\1456.png,high,1455,original
1455_low,1456,10,7,data\corrupted\blur_15x15_s5\images\10\1456.png,low,1455,15x15_s5
1482,1483,10,7,data\splits\pilot_100id\images\10\1483.png,high,1482,original
1482_low,1483,10,7,data\corrupted\blur_15x15_s5\images\10\1483.png,low,1482,15x15_s5
1665,1666,12,8,data\splits\pilot_100id\images\12\1666.png,high,1665,original
1665_low,1666,12,8,data\corrupted\blur_15x15_s5\images\12\1666.png,low,1665,15x15_s5
1553,1554,12,8,data\splits\pilot_100id\images\12\1554.png,high,1553,original
1553_low,1554,12,8,data\corrupted\blur_15x15_s5\images\12\1554.png,low,1553,15x15_s5
1615,1616,12,8,data\splits\pilot_100id\images\12\1616.png,high,1615,original
1615_low,1616,12,8,data\corrupted\blur_15x15_s5\images\12\1616.png,low,1615,15x15_s5
1630,1631,12,8,data\splits\pilot_100id\images\12\1631.png,high,1630,original
1630_low,1631,12,8,data\corrupted\blur_15x15_s5\images\12\1631.png,low,1630,15x15_s5
1590,1591,12,8,data\splits\pilot_100id\images\12\1591.png,high,1590,original
1590_low,1591,12,8,data\corrupted\blur_15x15_s5\images\12\1591.png,low,1590,15x15_s5
1546,1547,12,8,data\splits\pilot_100id\images\12\1547.png,high,1546,original
1546_low,1547,12,8,data\corrupted\blur_15x15_s5\images\12\1547.png,low,1546,15x15_s5
1632,1633,12,8,data\splits\pilot_100id\images\12\1633.png,high,1632,original
1632_low,1633,12,8,data\corrupted\blur_15x15_s5\images\12\1633.png,low,1632,15x15_s5
1599,1600,12,8,data\splits\pilot_100id\images\12\1600.png,high,1599,original
1599_low,1600,12,8,data\corrupted\blur_15x15_s5\images\12\1600.png,low,1599,15x15_s5
1600,1601,12,8,data\splits\pilot_100id\images\12\1601.png,high,1600,original
1600_low,1601,12,8,data\corrupted\blur_15x15_s5\images\12\1601.png,low,1600,15x15_s5
1552,1553,12,8,data\splits\pilot_100id\images\12\1553.png,high,1552,original
1552_low,1553,12,8,data\corrupted\blur_15x15_s5\images\12\1553.png,low,1552,15x15_s5
1585,1586,12,8,data\splits\pilot_100id\images\12\1586.png,high,1585,original
1585_low,1586,12,8,data\corrupted\blur_15x15_s5\images\12\1586.png,low,1585,15x15_s5
1611,1612,12,8,data\splits\pilot_100id\images\12\1612.png,high,1611,original
1611_low,1612,12,8,data\corrupted\blur_15x15_s5\images\12\1612.png,low,1611,15x15_s5
1627,1628,12,8,data\splits\pilot_100id\images\12\1628.png,high,1627,original
1627_low,1628,12,8,data\corrupted\blur_15x15_s5\images\12\1628.png,low,1627,15x15_s5
1649,1650,12,8,data\splits\pilot_100id\images\12\1650.png,high,1649,original
1649_low,1650,12,8,data\corrupted\blur_15x15_s5\images\12\1650.png,low,1649,15x15_s5
1664,1665,12,8,data\splits\pilot_100id\images\12\1665.png,high,1664,original
1664_low,1665,12,8,data\corrupted\blur_15x15_s5\images\12\1665.png,low,1664,15x15_s5
1598,1599,12,8,data\splits\pilot_100id\images\12\1599.png,high,1598,original
1598_low,1599,12,8,data\corrupted\blur_15x15_s5\images\12\1599.png,low,1598,15x15_s5
1561,1562,12,8,data\splits\pilot_100id\images\12\1562.png,high,1561,original
1561_low,1562,12,8,data\corrupted\blur_15x15_s5\images\12\1562.png,low,1561,15x15_s5
1603,1604,12,8,data\splits\pilot_100id\images\12\1604.png,high,1603,original
1603_low,1604,12,8,data\corrupted\blur_15x15_s5\images\12\1604.png,low,1603,15x15_s5
1658,1659,12,8,data\splits\pilot_100id\images\12\1659.png,high,1658,original
1658_low,1659,12,8,data\corrupted\blur_15x15_s5\images\12\1659.png,low,1658,15x15_s5
1607,1608,12,8,data\splits\pilot_100id\images\12\1608.png,high,1607,original
1607_low,1608,12,8,data\corrupted\blur_15x15_s5\images\12\1608.png,low,1607,15x15_s5
1545,1546,12,8,data\splits\pilot_100id\images\12\1546.png,high,1545,original
1545_low,1546,12,8,data\corrupted\blur_15x15_s5\images\12\1546.png,low,1545,15x15_s5
1652,1653,12,8,data\splits\pilot_100id\images\12\1653.png,high,1652,original
1652_low,1653,12,8,data\corrupted\blur_15x15_s5\images\12\1653.png,low,1652,15x15_s5
1643,1644,12,8,data\splits\pilot_100id\images\12\1644.png,high,1643,original
1643_low,1644,12,8,data\corrupted\blur_15x15_s5\images\12\1644.png,low,1643,15x15_s5
1646,1647,12,8,data\splits\pilot_100id\images\12\1647.png,high,1646,original
1646_low,1647,12,8,data\corrupted\blur_15x15_s5\images\12\1647.png,low,1646,15x15_s5
1589,1590,12,8,data\splits\pilot_100id\images\12\1590.png,high,1589,original
1589_low,1590,12,8,data\corrupted\blur_15x15_s5\images\12\1590.png,low,1589,15x15_s5
1698,1699,13,9,data\splits\pilot_100id\images\13\1699.png,high,1698,original
1698_low,1699,13,9,data\corrupted\blur_15x15_s5\images\13\1699.png,low,1698,15x15_s5
1676,1677,13,9,data\splits\pilot_100id\images\13\1677.png,high,1676,original
1676_low,1677,13,9,data\corrupted\blur_15x15_s5\images\13\1677.png,low,1676,15x15_s5
1725,1726,13,9,data\splits\pilot_100id\images\13\1726.png,high,1725,original
1725_low,1726,13,9,data\corrupted\blur_15x15_s5\images\13\1726.png,low,1725,15x15_s5
1680,1681,13,9,data\splits\pilot_100id\images\13\1681.png,high,1680,original
1680_low,1681,13,9,data\corrupted\blur_15x15_s5\images\13\1681.png,low,1680,15x15_s5
1730,1731,13,9,data\splits\pilot_100id\images\13\1731.png,high,1730,original
1730_low,1731,13,9,data\corrupted\blur_15x15_s5\images\13\1731.png,low,1730,15x15_s5
1694,1695,13,9,data\splits\pilot_100id\images\13\1695.png,high,1694,original
1694_low,1695,13,9,data\corrupted\blur_15x15_s5\images\13\1695.png,low,1694,15x15_s5
1686,1687,13,9,data\splits\pilot_100id\images\13\1687.png,high,1686,original
1686_low,1687,13,9,data\corrupted\blur_15x15_s5\images\13\1687.png,low,1686,15x15_s5
1709,1710,13,9,data\splits\pilot_100id\images\13\1710.png,high,1709,original
1709_low,1710,13,9,data\corrupted\blur_15x15_s5\images\13\1710.png,low,1709,15x15_s5
1721,1722,13,9,data\splits\pilot_100id\images\13\1722.png,high,1721,original
1721_low,1722,13,9,data\corrupted\blur_15x15_s5\images\13\1722.png,low,1721,15x15_s5
1688,1689,13,9,data\splits\pilot_100id\images\13\1689.png,high,1688,original
1688_low,1689,13,9,data\corrupted\blur_15x15_s5\images\13\1689.png,low,1688,15x15_s5
1707,1708,13,9,data\splits\pilot_100id\images\13\1708.png,high,1707,original
1707_low,1708,13,9,data\corrupted\blur_15x15_s5\images\13\1708.png,low,1707,15x15_s5
1685,1686,13,9,data\splits\pilot_100id\images\13\1686.png,high,1685,original
1685_low,1686,13,9,data\corrupted\blur_15x15_s5\images\13\1686.png,low,1685,15x15_s5
1743,1744,13,9,data\splits\pilot_100id\images\13\1744.png,high,1743,original
1743_low,1744,13,9,data\corrupted\blur_15x15_s5\images\13\1744.png,low,1743,15x15_s5
1681,1682,13,9,data\splits\pilot_100id\images\13\1682.png,high,1681,original
1681_low,1682,13,9,data\corrupted\blur_15x15_s5\images\13\1682.png,low,1681,15x15_s5
1738,1739,13,9,data\splits\pilot_100id\images\13\1739.png,high,1738,original
1738_low,1739,13,9,data\corrupted\blur_15x15_s5\images\13\1739.png,low,1738,15x15_s5
1706,1707,13,9,data\splits\pilot_100id\images\13\1707.png,high,1706,original
1706_low,1707,13,9,data\corrupted\blur_15x15_s5\images\13\1707.png,low,1706,15x15_s5
1734,1735,13,9,data\splits\pilot_100id\images\13\1735.png,high,1734,original
1734_low,1735,13,9,data\corrupted\blur_15x15_s5\images\13\1735.png,low,1734,15x15_s5
1711,1712,13,9,data\splits\pilot_100id\images\13\1712.png,high,1711,original
1711_low,1712,13,9,data\corrupted\blur_15x15_s5\images\13\1712.png,low,1711,15x15_s5
1733,1734,13,9,data\splits\pilot_100id\images\13\1734.png,high,1733,original
1733_low,1734,13,9,data\corrupted\blur_15x15_s5\images\13\1734.png,low,1733,15x15_s5
1723,1724,13,9,data\splits\pilot_100id\images\13\1724.png,high,1723,original
1723_low,1724,13,9,data\corrupted\blur_15x15_s5\images\13\1724.png,low,1723,15x15_s5
1692,1693,13,9,data\splits\pilot_100id\images\13\1693.png,high,1692,original
1692_low,1693,13,9,data\corrupted\blur_15x15_s5\images\13\1693.png,low,1692,15x15_s5
1710,1711,13,9,data\splits\pilot_100id\images\13\1711.png,high,1710,original
1710_low,1711,13,9,data\corrupted\blur_15x15_s5\images\13\1711.png,low,1710,15x15_s5
1718,1719,13,9,data\splits\pilot_100id\images\13\1719.png,high,1718,original
1718_low,1719,13,9,data\corrupted\blur_15x15_s5\images\13\1719.png,low,1718,15x15_s5
1704,1705,13,9,data\splits\pilot_100id\images\13\1705.png,high,1704,original
1704_low,1705,13,9,data\corrupted\blur_15x15_s5\images\13\1705.png,low,1704,15x15_s5
1683,1684,13,9,data\splits\pilot_100id\images\13\1684.png,high,1683,original
1683_low,1684,13,9,data\corrupted\blur_15x15_s5\images\13\1684.png,low,1683,15x15_s5
2031,2032,14,10,data\splits\pilot_100id\images\14\2032.png,high,2031,original
2031_low,2032,14,10,data\corrupted\blur_15x15_s5\images\14\2032.png,low,2031,15x15_s5
2027,2028,14,10,data\splits\pilot_100id\images\14\2028.png,high,2027,original
2027_low,2028,14,10,data\corrupted\blur_15x15_s5\images\14\2028.png,low,2027,15x15_s5
1779,1780,14,10,data\splits\pilot_100id\images\14\1780.png,high,1779,original
1779_low,1780,14,10,data\corrupted\blur_15x15_s5\images\14\1780.png,low,1779,15x15_s5
1957,1958,14,10,data\splits\pilot_100id\images\14\1958.png,high,1957,original
1957_low,1958,14,10,data\corrupted\blur_15x15_s5\images\14\1958.png,low,1957,15x15_s5
1839,1840,14,10,data\splits\pilot_100id\images\14\1840.png,high,1839,original
1839_low,1840,14,10,data\corrupted\blur_15x15_s5\images\14\1840.png,low,1839,15x15_s5
1830,1831,14,10,data\splits\pilot_100id\images\14\1831.png,high,1830,original
1830_low,1831,14,10,data\corrupted\blur_15x15_s5\images\14\1831.png,low,1830,15x15_s5
2137,2138,14,10,data\splits\pilot_100id\images\14\2138.png,high,2137,original
2137_low,2138,14,10,data\corrupted\blur_15x15_s5\images\14\2138.png,low,2137,15x15_s5
1840,1841,14,10,data\splits\pilot_100id\images\14\1841.png,high,1840,original
1840_low,1841,14,10,data\corrupted\blur_15x15_s5\images\14\1841.png,low,1840,15x15_s5
1971,1972,14,10,data\splits\pilot_100id\images\14\1972.png,high,1971,original
1971_low,1972,14,10,data\corrupted\blur_15x15_s5\images\14\1972.png,low,1971,15x15_s5
1872,1873,14,10,data\splits\pilot_100id\images\14\1873.png,high,1872,original
1872_low,1873,14,10,data\corrupted\blur_15x15_s5\images\14\1873.png,low,1872,15x15_s5
1755,1756,14,10,data\splits\pilot_100id\images\14\1756.png,high,1755,original
1755_low,1756,14,10,data\corrupted\blur_15x15_s5\images\14\1756.png,low,1755,15x15_s5
2108,2109,14,10,data\splits\pilot_100id\images\14\2109.png,high,2108,original
2108_low,2109,14,10,data\corrupted\blur_15x15_s5\images\14\2109.png,low,2108,15x15_s5
1802,1803,14,10,data\splits\pilot_100id\images\14\1803.png,high,1802,original
1802_low,1803,14,10,data\corrupted\blur_15x15_s5\images\14\1803.png,low,1802,15x15_s5
1818,1819,14,10,data\splits\pilot_100id\images\14\1819.png,high,1818,original
1818_low,1819,14,10,data\corrupted\blur_15x15_s5\images\14\1819.png,low,1818,15x15_s5
1878,1879,14,10,data\splits\pilot_100id\images\14\1879.png,high,1878,original
1878_low,1879,14,10,data\corrupted\blur_15x15_s5\images\14\1879.png,low,1878,15x15_s5
1788,1789,14,10,data\splits\pilot_100id\images\14\1789.png,high,1788,original
1788_low,1789,14,10,data\corrupted\blur_15x15_s5\images\14\1789.png,low,1788,15x15_s5
2001,2002,14,10,data\splits\pilot_100id\images\14\2002.png,high,2001,original
2001_low,2002,14,10,data\corrupted\blur_15x15_s5\images\14\2002.png,low,2001,15x15_s5
2023,2024,14,10,data\splits\pilot_100id\images\14\2024.png,high,2023,original
2023_low,2024,14,10,data\corrupted\blur_15x15_s5\images\14\2024.png,low,2023,15x15_s5
1978,1979,14,10,data\splits\pilot_100id\images\14\1979.png,high,1978,original
1978_low,1979,14,10,data\corrupted\blur_15x15_s5\images\14\1979.png,low,1978,15x15_s5
1954,1955,14,10,data\splits\pilot_100id\images\14\1955.png,high,1954,original
1954_low,1955,14,10,data\corrupted\blur_15x15_s5\images\14\1955.png,low,1954,15x15_s5
1823,1824,14,10,data\splits\pilot_100id\images\14\1824.png,high,1823,original
1823_low,1824,14,10,data\corrupted\blur_15x15_s5\images\14\1824.png,low,1823,15x15_s5
1761,1762,14,10,data\splits\pilot_100id\images\14\1762.png,high,1761,original
1761_low,1762,14,10,data\corrupted\blur_15x15_s5\images\14\1762.png,low,1761,15x15_s5
2139,2140,14,10,data\splits\pilot_100id\images\14\2140.png,high,2139,original
2139_low,2140,14,10,data\corrupted\blur_15x15_s5\images\14\2140.png,low,2139,15x15_s5
2095,2096,14,10,data\splits\pilot_100id\images\14\2096.png,high,2095,original
2095_low,2096,14,10,data\corrupted\blur_15x15_s5\images\14\2096.png,low,2095,15x15_s5
1746,1747,14,10,data\splits\pilot_100id\images\14\1747.png,high,1746,original
1746_low,1747,14,10,data\corrupted\blur_15x15_s5\images\14\1747.png,low,1746,15x15_s5
2253,2254,16,11,data\splits\pilot_100id\images\16\2254.png,high,2253,original
2253_low,2254,16,11,data\corrupted\blur_15x15_s5\images\16\2254.png,low,2253,15x15_s5
2223,2224,16,11,data\splits\pilot_100id\images\16\2224.png,high,2223,original
2223_low,2224,16,11,data\corrupted\blur_15x15_s5\images\16\2224.png,low,2223,15x15_s5
2240,2241,16,11,data\splits\pilot_100id\images\16\2241.png,high,2240,original
2240_low,2241,16,11,data\corrupted\blur_15x15_s5\images\16\2241.png,low,2240,15x15_s5
2215,2216,16,11,data\splits\pilot_100id\images\16\2216.png,high,2215,original
2215_low,2216,16,11,data\corrupted\blur_15x15_s5\images\16\2216.png,low,2215,15x15_s5
2214,2215,16,11,data\splits\pilot_100id\images\16\2215.png,high,2214,original
2214_low,2215,16,11,data\corrupted\blur_15x15_s5\images\16\2215.png,low,2214,15x15_s5
2209,2210,16,11,data\splits\pilot_100id\images\16\2210.png,high,2209,original
2209_low,2210,16,11,data\corrupted\blur_15x15_s5\images\16\2210.png,low,2209,15x15_s5
2192,2193,16,11,data\splits\pilot_100id\images\16\2193.png,high,2192,original
2192_low,2193,16,11,data\corrupted\blur_15x15_s5\images\16\2193.png,low,2192,15x15_s5
2250,2251,16,11,data\splits\pilot_100id\images\16\2251.png,high,2250,original
2250_low,2251,16,11,data\corrupted\blur_15x15_s5\images\16\2251.png,low,2250,15x15_s5
2180,2181,16,11,data\splits\pilot_100id\images\16\2181.png,high,2180,original
2180_low,2181,16,11,data\corrupted\blur_15x15_s5\images\16\2181.png,low,2180,15x15_s5
2170,2171,16,11,data\splits\pilot_100id\images\16\2171.png,high,2170,original
2170_low,2171,16,11,data\corrupted\blur_15x15_s5\images\16\2171.png,low,2170,15x15_s5
2188,2189,16,11,data\splits\pilot_100id\images\16\2189.png,high,2188,original
2188_low,2189,16,11,data\corrupted\blur_15x15_s5\images\16\2189.png,low,2188,15x15_s5
2200,2201,16,11,data\splits\pilot_100id\images\16\2201.png,high,2200,original
2200_low,2201,16,11,data\corrupted\blur_15x15_s5\images\16\2201.png,low,2200,15x15_s5
2243,2244,16,11,data\splits\pilot_100id\images\16\2244.png,high,2243,original
2243_low,2244,16,11,data\corrupted\blur_15x15_s5\images\16\2244.png,low,2243,15x15_s5
