image_id,true_identity,assigned_identity,noise_level,seed
T076336,7449,3450,5%,42
T076350,7870,8871,5%,42
T076370,7870,220,5%,42
T076387,7870,603,5%,42
T076389,7870,315,5%,42
T076425,7970,603,5%,42
T076431,7970,1375,5%,42
T076459,8169,2678,5%,42
T076466,8169,2189,5%,42
T076473,8169,4431,5%,42
T076490,8169,4365,5%,42
T076527,8739,3884,5%,42
T076547,8739,4238,5%,42
T076577,8969,3938,5%,42
T076599,8969,5202,5%,42
T076643,9701,6063,5%,42
T076681,10486,231,5%,42
T076683,10486,5531,5%,42
T076701,253,2637,5%,42
T076710,253,8089,5%,42
T076734,253,4469,5%,42
T076770,355,26,5%,42
T076781,355,8389,5%,42
T076788,355,6198,5%,42
T076798,355,5839,5%,42
T076814,484,2244,5%,42
T076837,484,2920,5%,42
T076875,718,2107,5%,42
T076897,718,5447,5%,42
T076942,738,7894,5%,42
T076945,738,5197,5%,42
T076959,860,9515,5%,42
T076984,860,5563,5%,42
T077029,1047,5994,5%,42
T077033,1047,4142,5%,42
T077050,1094,90,5%,42
T077136,1798,6732,5%,42
T077181,1984,4111,5%,42
T077218,2687,8416,5%,42
T077319,3374,7464,5%,42
T077326,3374,571,5%,42
T077329,3374,3871,5%,42
T077341,3374,5518,5%,42
T077354,3586,3787,5%,42
T077375,3586,995,5%,42
T077395,3586,8687,5%,42
T077423,3775,6109,5%,42
T077430,3775,2478,5%,42
T077437,3775,10325,5%,42
T077443,3775,8783,5%,42
T077491,3971,10261,5%,42
T077529,4100,6088,5%,42
T077564,4486,10293,5%,42
T077588,4486,4724,5%,42
T077597,4486,690,5%,42
T077644,5107,4895,5%,42
T077662,5180,2319,5%,42
T077685,5180,854,5%,42
T077691,5180,443,5%,42
T077722,5510,2505,5%,42
T077789,5529,2897,5%,42
T077825,5643,6954,5%,42
T077842,5643,683,5%,42
T077854,5970,1641,5%,42
T077857,5970,1523,5%,42
T077878,5970,8583,5%,42
T077881,5970,637,5%,42
T077893,5970,8408,5%,42
T077938,6488,2136,5%,42
T077942,6488,4700,5%,42
T077944,6488,2080,5%,42
T077947,6488,214,5%,42
T077973,6830,5630,5%,42
T077985,6830,3407,5%,42
T078040,7268,5987,5%,42
T078047,7268,1780,5%,42
T078084,7542,6201,5%,42
T078137,7906,1098,5%,42
T078178,8175,967,5%,42
T078201,8565,9852,5%,42
T078213,8565,4403,5%,42
T078252,8746,2378,5%,42
T078264,8746,4981,5%,42
T078296,8746,1180,5%,42
T078307,8791,527,5%,42
T078332,8791,5889,5%,42
T078333,8791,118,5%,42
T078338,8791,148,5%,42
T078355,9371,172,5%,42
T078358,9371,6393,5%,42
T078374,9371,8207,5%,42
T078382,9371,449,5%,42
T078390,9371,430,5%,42
T078391,9371,3384,5%,42
T078404,9852,3232,5%,42
T078407,9852,6960,5%,42
T078420,9852,8019,5%,42
T078433,9852,372,5%,42
T078454,10065,4591,5%,42
T078472,10065,306,5%,42
T078497,10065,2697,5%,42
T078499,10065,403,5%,42
T078511,10261,165,5%,42
T078515,10261,977,5%,42
T078555,13,8791,5%,42
T078604,134,5706,5%,42
T078608,134,8663,5%,42
T078647,134,2559,5%,42
T078662,228,718,5%,42
T078665,228,8007,5%,42
T078690,228,3230,5%,42
T078723,322,10314,5%,42
T078729,322,1434,5%,42
T078766,342,2509,5%,42
T078772,342,169,5%,42
T078775,342,7090,5%,42
T078776,342,858,5%,42
T078811,818,2645,5%,42
T078815,818,2731,5%,42
T078829,818,1174,5%,42
T078833,818,7440,5%,42
T078834,818,4325,5%,42
T078924,1976,1286,5%,42
T078927,1976,5761,5%,42
T078938,1976,2786,5%,42
T078990,2078,7024,5%,42
T078992,2078,5973,5%,42
T079023,2243,7333,5%,42
T079032,2243,6838,5%,42
T079053,2378,49,5%,42
T079092,2378,4982,5%,42
T079099,2378,338,5%,42
T079166,2756,6599,5%,42
T079203,2769,4546,5%,42
T079268,2918,1326,5%,42
T079277,2918,6934,5%,42
T079312,3230,1669,5%,42
T079319,3230,9175,5%,42
T079334,3230,1240,5%,42
T079345,3230,1053,5%,42
T079496,3517,7542,5%,42
T079514,3609,4399,5%,42
T079543,3609,1184,5%,42
T079561,3804,4958,5%,42
T079568,3804,6201,5%,42
T079578,3804,8855,5%,42
T079583,3804,3825,5%,42
T079585,3804,968,5%,42
T079590,3804,5622,5%,42
T079611,3871,101,5%,42
T079613,3871,7088,5%,42
T079624,3871,995,5%,42
T079627,3871,595,5%,42
T079649,3871,3154,5%,42
T079651,4121,1115,5%,42
T079653,4121,2657,5%,42
T079694,4121,1012,5%,42
T079697,4121,3274,5%,42
T079704,4591,9292,5%,42
T079745,4591,3966,5%,42
T079767,4762,5084,5%,42
T079775,4762,7268,5%,42
T079811,5162,4393,5%,42
T079816,5162,955,5%,42
T079818,5162,7464,5%,42
T079844,5162,862,5%,42
T079855,5393,1093,5%,42
T079862,5393,8186,5%,42
T079865,5393,270,5%,42
T079894,5393,5529,5%,42
T079896,5393,1572,5%,42
T079954,6519,6253,5%,42
T079974,6519,3007,5%,42
T079978,6519,6202,5%,42
T079987,6519,5527,5%,42
T079989,6519,3951,5%,42
T080003,6840,1159,5%,42
T080016,6840,683,5%,42
T080028,6840,3583,5%,42
T080057,6890,2609,5%,42
T080073,6890,8470,5%,42
T080076,6890,3154,5%,42
T080120,6962,914,5%,42
T080128,6962,404,5%,42
T080133,6962,1504,5%,42
T080141,6962,7991,5%,42
T080162,7786,5830,5%,42
T080172,7786,2707,5%,42
T080174,7786,5063,5%,42
T080177,7786,799,5%,42
T080180,7786,5812,5%,42
T080197,7786,203,5%,42
T080209,8541,6198,5%,42
T080219,8541,9229,5%,42
T080220,8541,6049,5%,42
T080236,8541,1266,5%,42
T080239,8541,1981,5%,42
T080245,8541,8695,5%,42
T080301,2,2218,5%,42
T080302,2,513,5%,42
T080394,30,484,5%,42
T080434,226,3591,5%,42
T080468,248,8047,5%,42
T080509,367,760,5%,42
T080531,367,87,5%,42
T080552,1023,1539,5%,42
T080583,1023,3697,5%,42
T080584,1023,8339,5%,42
T080660,1337,9771,5%,42
T080687,1337,4818,5%,42
T080699,1337,8658,5%,42
T080703,2118,1910,5%,42
T080781,2358,771,5%,42
T080829,3270,899,5%,42
T080844,3270,544,5%,42
T080845,3270,196,5%,42
T080896,3567,237,5%,42
T080908,3639,314,5%,42
T080965,3822,175,5%,42
T080968,3822,6488,5%,42
T080994,3822,2646,5%,42
T080996,3822,4204,5%,42
T081011,4043,4478,5%,42
T081017,4043,7987,5%,42
T081025,4043,2956,5%,42
T081028,4043,421,5%,42
T081073,8186,7593,5%,42
T081091,8186,5127,5%,42
T081093,8186,2023,5%,42
T081126,8241,4862,5%,42
T081137,8241,5364,5%,42
T081142,8241,88,5%,42
T081151,8258,2629,5%,42
T081161,8258,199,5%,42
T081164,8258,398,5%,42
T081169,8258,3901,5%,42
T081189,8258,232,5%,42
T081192,8258,3585,5%,42
T081211,8859,1592,5%,42
T081259,9323,9235,5%,42
T081261,9323,4334,5%,42
T081265,9323,5511,5%,42
T081268,9323,6198,5%,42
T081273,9323,237,5%,42
T081278,9323,3004,5%,42
T081279,9323,749,5%,42
T081297,9323,9175,5%,42
T081298,9323,220,5%,42
T081307,10071,6425,5%,42
T081316,10071,3139,5%,42
T081331,10071,6357,5%,42
T081333,10071,8781,5%,42
T081343,10071,8075,5%,42
T081349,10071,9401,5%,42
T081383,10281,4576,5%,42
T081399,10281,129,5%,42
T081437,917,658,5%,42
T081470,926,2080,5%,42
T081474,926,322,5%,42
T081524,1824,6437,5%,42
T081545,1824,3434,5%,42
T081552,2084,1194,5%,42
T081591,2084,8700,5%,42
T081598,2084,5004,5%,42
T081601,3253,10177,5%,42
T081612,3253,863,5%,42
T081629,3253,844,5%,42
T081690,3259,2444,5%,42
T081694,3259,2918,5%,42
T081696,3259,3922,5%,42
T081799,4048,626,5%,42
T081834,4322,97,5%,42
T081847,4322,2916,5%,42
T081877,4334,6745,5%,42
T081917,4783,1019,5%,42
T081922,4783,2387,5%,42
T081931,4783,145,5%,42
T081941,4783,1017,5%,42
T081949,4783,2740,5%,42
T082027,5955,2471,5%,42
T082051,6109,5592,5%,42
T082060,6109,3648,5%,42
T082061,6109,3618,5%,42
T082063,6109,8732,5%,42
T082073,6109,835,5%,42
T082078,6109,6777,5%,42
T082084,6109,7518,5%,42
T082091,6109,7176,5%,42
T082117,6202,9034,5%,42
T082132,6202,8737,5%,42
T082171,6864,3775,5%,42
T082173,6864,2289,5%,42
T082187,6864,567,5%,42
T082197,6864,2633,5%,42
T082211,6954,5233,5%,42
T082223,6954,22,5%,42
T082232,6954,921,5%,42
T082295,7128,9189,5%,42
T082345,7593,81,5%,42
T082357,8408,2274,5%,42
T082382,8408,2099,5%,42
T082387,8408,3209,5%,42
T082404,8763,4161,5%,42
T082412,8763,6483,5%,42
T082427,8763,8532,5%,42
T082436,8763,2715,5%,42
T082440,8763,684,5%,42
T082457,8867,8828,5%,42
T082470,8867,350,5%,42
T082479,8867,4499,5%,42
T082518,8914,4375,5%,42
T082521,8914,1034,5%,42
T082560,8926,8050,5%,42
T082576,8926,1189,5%,42
T082583,8926,2842,5%,42
T082615,9175,1866,5%,42
T082616,9175,7937,5%,42
T082630,9175,3936,5%,42
T082633,9175,8088,5%,42
T082652,9230,10065,5%,42
T082655,9230,3470,5%,42
T082669,9230,9087,5%,42
T082684,9230,1062,5%,42
T082692,9230,1292,5%,42
T082698,9230,315,5%,42
T082730,9853,5624,5%,42
T082743,9853,5447,5%,42
T082754,10145,8169,5%,42
T082771,10145,899,5%,42
T082789,10145,7600,5%,42
T082803,10359,469,5%,42
T082839,10359,2986,5%,42
T082852,614,5629,5%,42
T082929,649,7127,5%,42
T082934,649,1545,5%,42
T082944,649,2740,5%,42
T082976,730,1976,5%,42
T082981,730,19,5%,42
T082982,730,5191,5%,42
T082984,730,1236,5%,42
T083003,835,9115,5%,42
T083015,835,2188,5%,42
T083051,891,453,5%,42
T083074,891,7610,5%,42
T083086,891,2385,5%,42
T083089,891,5968,5%,42
T083140,967,7002,5%,42
T083188,1074,9401,5%,42
T083193,1074,61,5%,42
T083200,1099,854,5%,42
T083221,1099,1123,5%,42
T083269,1318,3936,5%,42
T083294,1318,1861,5%,42
T083303,1384,6237,5%,42
T083314,1384,6756,5%,42
T083324,1384,3274,5%,42
T083326,1384,6459,5%,42
T083329,1384,7002,5%,42
T083341,1384,721,5%,42
T083366,1439,2935,5%,42
T083406,1639,1014,5%,42
T083408,1639,1124,5%,42
T083436,1639,23,5%,42
T083485,1758,4393,5%,42
T083492,1758,3606,5%,42
T083510,1861,2544,5%,42
T083554,2075,641,5%,42
T083573,2075,3721,5%,42
T083574,2075,4693,5%,42
T083583,2075,9237,5%,42
T083586,2075,8,5%,42
T083619,2418,7226,5%,42
T083645,2418,5180,5%,42
T083650,2535,5159,5%,42
T083696,2535,2167,5%,42
T083725,2710,4603,5%,42
T083756,2851,7269,5%,42
T083765,2851,6605,5%,42
T083812,3090,9558,5%,42
T083816,3090,6261,5%,42
T083828,3090,4693,5%,42
T083862,3491,8737,5%,42
T083870,3491,3366,5%,42
T083897,3491,976,5%,42
T083900,3928,10359,5%,42
T083905,3928,4978,5%,42
T083930,3928,9119,5%,42
T083936,3928,5319,5%,42
T083937,3928,996,5%,42
T083975,4169,249,5%,42
T083989,4169,513,5%,42
T084007,4387,9118,5%,42
T084032,4387,7610,5%,42
T084075,5292,484,5%,42
T084107,5452,3667,5%,42
T084119,5452,104,5%,42
T084147,5452,7162,5%,42
T084230,6499,3729,5%,42
T084243,6499,101,5%,42
T084244,6499,1815,5%,42
T084254,6698,5317,5%,42
T084269,6698,8298,5%,42
T084352,7212,2000,5%,42
T084356,7212,952,5%,42
T084363,7212,592,5%,42
T084385,7212,5028,5%,42
T084469,7951,718,5%,42
T084493,7951,2544,5%,42
T084529,8664,8617,5%,42
T084538,8664,121,5%,42
T084548,8664,1818,5%,42
T084563,10231,1645,5%,42
T084565,10231,6815,5%,42
T084569,10231,663,5%,42
T084618,677,12,5%,42
T084624,677,6406,5%,42
T084635,677,385,5%,42
T084657,1212,1664,5%,42
T084662,1212,3407,5%,42
T084663,1212,6261,5%,42
T084680,1212,4011,5%,42
T084688,1212,2697,5%,42
T084691,1212,2329,5%,42
T084694,1212,4478,5%,42
T084766,1838,1550,5%,42
T084775,1838,6688,5%,42
T084776,1838,5446,5%,42
T084818,2471,7698,5%,42
T084827,2471,5409,5%,42
T084842,2471,7951,5%,42
T084843,2471,1490,5%,42
T084846,2471,7099,5%,42
T084879,2806,2666,5%,42
T084888,2806,1727,5%,42
T084894,2806,5926,5%,42
T084911,3055,5814,5%,42
T084914,3055,4861,5%,42
T084935,3055,1136,5%,42
T084938,3055,2661,5%,42
T084978,3095,10293,5%,42
T084985,3095,6951,5%,42
T084995,3095,221,5%,42
T085031,3469,988,5%,42
T085039,3469,8408,5%,42
T085106,3973,3586,5%,42
T085110,3973,6756,5%,42
T085116,3973,8346,5%,42
T085163,4416,5889,5%,42
T085164,4416,5846,5%,42
T085172,4416,6405,5%,42
T085174,4416,257,5%,42
T085181,4416,2897,5%,42
T085182,4416,7099,5%,42
T085216,4506,10006,5%,42
T085221,4506,4585,5%,42
T085250,5009,6993,5%,42
T085268,5009,2404,5%,42
T085288,5009,3818,5%,42
T085290,5009,6904,5%,42
T085330,5239,4920,5%,42
T085354,6601,8883,5%,42
T085363,6601,2867,5%,42
T085367,6601,3986,5%,42
T085379,6601,9849,5%,42
T085396,6601,2455,5%,42
T085418,6726,6787,5%,42
T085420,6726,7937,5%,42
T085422,6726,2829,5%,42
T085424,6726,5392,5%,42
T085433,6726,3954,5%,42
T085436,6726,4724,5%,42
T085441,6726,2331,5%,42
T085448,6726,7119,5%,42
T085456,6745,7870,5%,42
T085483,6745,3788,5%,42
T085566,6889,1209,5%,42
T085577,6889,1867,5%,42
T085579,6889,2393,5%,42
T085605,7165,1250,5%,42
T085629,7165,5984,5%,42
T085715,7333,5587,5%,42
T085716,7333,886,5%,42
T085754,7764,5828,5%,42
T085755,7764,1535,5%,42
T085761,7764,1499,5%,42
T085783,7764,1457,5%,42
T085835,7901,968,5%,42
T085836,7901,7049,5%,42
T085838,7901,4088,5%,42
T085847,7901,1116,5%,42
T085858,8206,1504,5%,42
T085881,8206,8778,5%,42
T085956,8355,10333,5%,42
T085959,8355,738,5%,42
T085990,8355,7996,5%,42
T086008,8545,8658,5%,42
T086014,8545,3143,5%,42
T086021,8545,4248,5%,42
T086023,8545,5747,5%,42
T086030,8545,1910,5%,42
T086042,8545,2479,5%,42
T086073,9486,3678,5%,42
T086086,9486,7212,5%,42
T086096,9486,4100,5%,42
T086141,9941,3,5%,42
T086152,294,2194,5%,42
T086154,294,4183,5%,42
T086159,294,1082,5%,42
T086173,294,3729,5%,42
T086188,294,6830,5%,42
T086196,294,7402,5%,42
T086238,432,8531,5%,42
T086242,432,2567,5%,42
T086244,432,7792,5%,42
T086254,714,4537,5%,42
T086277,714,6509,5%,42
T086314,772,6265,5%,42
T086348,772,2906,5%,42
T086391,800,6432,5%,42
T086394,800,3012,5%,42
T086419,1088,58,5%,42
T086460,1211,210,5%,42
T086465,1211,1212,5%,42
T086492,1211,4365,5%,42
T086494,1211,4098,5%,42
T086509,1370,114,5%,42
T086518,1370,7776,5%,42
T086520,1370,1873,5%,42
T086541,1370,8392,5%,42
T086604,1953,7942,5%,42
T086611,1953,2012,5%,42
T086616,1953,7896,5%,42
T086634,1953,1125,5%,42
T086652,2093,6374,5%,42
T086801,3069,6274,5%,42
T086818,3069,3321,5%,42
T086844,3069,3065,5%,42
T086847,3069,7392,5%,42
T086850,3624,290,5%,42
T086856,3624,3012,5%,42
T086893,3624,3779,5%,42
T086911,4730,1910,5%,42
T086933,4730,384,5%,42
T087031,5322,406,5%,42
T087050,5540,6081,5%,42
T087067,5540,4606,5%,42
T087075,5540,8745,5%,42
T087081,5540,6092,5%,42
T087089,5540,6864,5%,42
T087100,5706,4062,5%,42
T087101,5706,88,5%,42
T087108,5706,863,5%,42
T087126,5706,3361,5%,42
T087153,5937,787,5%,42
T087178,5937,787,5%,42
T087202,5968,175,5%,42
T087208,5968,2633,5%,42
T087209,5968,2867,5%,42
T087228,5968,688,5%,42
T087279,6459,3331,5%,42
T087303,6631,4100,5%,42
T087307,6631,847,5%,42
T087310,6631,9241,5%,42
T087360,6664,601,5%,42
T087375,6664,6,5%,42
T087433,7918,3721,5%,42
T087486,7937,9325,5%,42
T087499,7937,14,5%,42
T087501,9558,9650,5%,42
T087568,9731,7918,5%,42
T087580,9731,2986,5%,42
T087591,9731,184,5%,42
T087592,9731,228,5%,42
T087601,9836,1468,5%,42
T087641,9836,8207,5%,42
T087655,9986,527,5%,42
T087723,10006,2093,5%,42
T087724,10006,2806,5%,42
T087728,10006,196,5%,42
T087758,10067,1055,5%,42
T087762,10067,5095,5%,42
T087781,10067,1226,5%,42
T087799,10067,940,5%,42
T087818,10101,5990,5%,42
T087822,10101,6904,5%,42
T087829,10101,697,5%,42
T087864,10293,8751,5%,42
T087891,10293,2756,5%,42
T087895,10293,2567,5%,42
T087921,10343,5061,5%,42
T087936,10343,8612,5%,42
T087945,10343,2964,5%,42
T087956,71,5320,5%,42
T087984,71,1117,5%,42
T088022,311,3886,5%,42
T088034,311,9936,5%,42
T088041,311,319,5%,42
T088045,311,2433,5%,42
T088051,426,2154,5%,42
T088098,426,5328,5%,42
T088108,591,7422,5%,42
T088109,591,1466,5%,42
T088143,591,5987,5%,42
T088148,591,7115,5%,42
T088157,610,6499,5%,42
T088164,610,23,5%,42
T088177,610,275,5%,42
T088200,629,567,5%,42
T088201,629,343,5%,42
T088203,629,519,5%,42
T088254,841,5830,5%,42
T088267,841,5746,5%,42
T088288,841,1755,5%,42
T088294,841,6128,5%,42
T088301,895,2509,5%,42
T088309,895,6109,5%,42
T088323,895,4285,5%,42
T088331,895,8715,5%,42
T088335,895,9193,5%,42
T088344,895,372,5%,42
T088356,901,747,5%,42
T088371,901,6575,5%,42
T088390,901,3256,5%,42
T088401,1204,2473,5%,42
T088409,1204,29,5%,42
T088439,1204,95,5%,42
T088458,1223,591,5%,42
T088461,1223,7766,5%,42
T088487,1223,7024,5%,42
T088489,1223,1811,5%,42
T088490,1223,30,5%,42
T088512,1539,6887,5%,42
T088529,1539,496,5%,42
T088530,1539,4303,5%,42
T088567,1603,2608,5%,42
T088577,1603,190,5%,42
T088590,1603,253,5%,42
T088607,1631,9237,5%,42
T088608,1631,6324,5%,42
T088658,1641,4508,5%,42
T088680,1641,6754,5%,42
T088684,1641,2192,5%,42
T088713,1645,1098,5%,42
T088718,1645,6891,5%,42
T088735,1645,585,5%,42
T088753,1959,3520,5%,42
T088773,1959,2645,5%,42
T088815,2493,6238,5%,42
T088831,2493,1318,5%,42
T088841,2493,3983,5%,42
T088852,2509,6349,5%,42
T088858,2509,6094,5%,42
T088896,2509,2584,5%,42
T088940,3588,4403,5%,42
T088959,3728,1211,5%,42
T088961,3728,5237,5%,42
T088982,3728,1764,5%,42
T088990,3728,5882,5%,42
T088994,3728,2194,5%,42
T089010,4227,6674,5%,42
T089014,4227,1212,5%,42
T089073,4444,178,5%,42
T089083,4444,3270,5%,42
T089091,4444,5452,5%,42
T089138,4445,7615,5%,42
T089148,4445,860,5%,42
T089150,4487,3630,5%,42
T089163,4487,4800,5%,42
T089164,4487,2121,5%,42
T089197,4487,305,5%,42
T089225,4510,1895,5%,42
T089259,5409,863,5%,42
T089263,5409,1673,5%,42
T089269,5409,5514,5%,42
T089292,5409,7811,5%,42
T089293,5409,6339,5%,42
T089309,5746,5408,5%,42
T089340,5746,1709,5%,42
T089366,5752,1048,5%,42
T089391,5752,4263,5%,42
T089427,5793,2551,5%,42
T089432,5793,5556,5%,42
T089442,5793,3715,5%,42
T089444,5793,243,5%,42
T089449,5793,403,5%,42
T089480,5828,10120,5%,42
T089495,5828,1050,5%,42
T089500,6274,6325,5%,42
T089534,6274,9235,5%,42
T089549,6274,1658,5%,42
T089567,6373,4890,5%,42
T089589,6373,184,5%,42
T089590,6373,3496,5%,42
T089615,6887,5095,5%,42
T089617,6887,6299,5%,42
T089619,6887,2902,5%,42
T089621,6887,8019,5%,42
T089655,7440,2608,5%,42
T089658,7440,4257,5%,42
T089668,7440,1896,5%,42
T089673,7440,4469,5%,42
T089675,7440,1183,5%,42
T089693,7440,2549,5%,42
T089694,7440,1184,5%,42
T089746,8050,2740,5%,42
T089751,8127,6806,5%,42
T089772,8127,4403,5%,42
T089791,8127,132,5%,42
T089794,8127,8861,5%,42
T089811,8236,6514,5%,42
T089850,8816,3941,5%,42
T089883,8816,9570,5%,42
T090018,9236,550,5%,42
T090021,9236,267,5%,42
T090024,9236,1811,5%,42
T090043,9236,5034,5%,42
T090082,9515,1588,5%,42
T090109,10040,8565,5%,42
T090112,10040,3951,5%,42
T090121,10040,7216,5%,42
T090126,10040,6509,5%,42
T090196,10060,5322,5%,42
T090213,49,9543,5%,42
T090236,49,7601,5%,42
T090238,49,221,5%,42
T090254,131,73,5%,42
T090393,179,5292,5%,42
T090398,179,8401,5%,42
T090415,185,1994,5%,42
T090421,185,8071,5%,42
T090423,185,5419,5%,42
T090514,435,2626,5%,42
T090526,435,936,5%,42
T090580,889,4169,5%,42
T090657,1062,3496,5%,42
T090683,1062,2393,5%,42
T090717,1669,5958,5%,42
T090724,1669,995,5%,42
T090730,1669,5075,5%,42
T090763,1891,7334,5%,42
T090788,1891,9790,5%,42
T090793,1891,3591,5%,42
T090805,2291,2814,5%,42
T090821,2291,2196,5%,42
T090906,3010,2804,5%,42
T090929,3010,1306,5%,42
T090938,3010,1786,5%,42
T090973,3951,4169,5%,42
T091006,4011,279,5%,42
T091038,4011,2674,5%,42
T091043,4011,2554,5%,42
T091062,4257,5261,5%,42
T091095,4257,3687,5%,42
T091121,4292,1159,5%,42
T091151,4399,6745,5%,42
T091167,4399,9292,5%,42
T091186,4399,9747,5%,42
T091270,5202,7216,5%,42
T091281,5202,5127,5%,42
T091289,5202,89,5%,42
T091294,5202,3098,5%,42
T091335,5235,1994,5%,42
T091343,5235,3498,5%,42
T091348,5235,2677,5%,42
T091351,5319,3645,5%,42
T091384,5319,9486,5%,42
T091396,5319,7714,5%,42
T091425,5436,10071,5%,42
T091433,5436,9849,5%,42
T091443,5436,8745,5%,42
T091458,6059,5377,5%,42
T091461,6059,730,5%,42
T091483,6059,4352,5%,42
T091538,6244,1388,5%,42
T091541,6244,1136,5%,42
T091555,6271,10148,5%,42
T091563,6271,5245,5%,42
T091597,6271,7801,5%,42
T091609,6513,2657,5%,42
T091611,6513,2009,5%,42
T091615,6513,3209,5%,42
T091639,6513,1047,5%,42
T091642,6513,6500,5%,42
T091674,6663,4183,5%,42
T091697,6663,7090,5%,42
T091721,6756,3624,5%,42
T091733,6756,649,5%,42
T091734,6756,862,5%,42
T091746,6756,4187,5%,42
T091747,6756,2581,5%,42
T091761,6960,2806,5%,42
T091771,6960,79,5%,42
T091783,6960,6934,5%,42
T091841,6993,1095,5%,42
T091847,6993,9230,5%,42
T091884,7464,4741,5%,42
T091886,7464,183,5%,42
T091890,7464,8654,5%,42
T091895,7464,2987,5%,42
T091898,7464,209,5%,42
T091913,7698,5210,5%,42
T091926,7698,1370,5%,42
T091980,7981,4603,5%,42
T091989,7981,6284,5%,42
T092026,8234,3743,5%,42
T092033,8234,4585,5%,42
T092037,8234,7024,5%,42
T092045,8234,976,5%,42
T092081,8476,7103,5%,42
T092094,8476,3629,5%,42
T092108,8507,3451,5%,42
T092133,8507,5706,5%,42
T092134,8507,4212,5%,42
T092138,8507,2333,5%,42
T092143,8507,359,5%,42
T092191,8950,843,5%,42
T092193,8950,5170,5%,42
T092196,8950,1179,5%,42
T092206,9545,6871,5%,42
T092234,9545,385,5%,42
T092255,10080,7076,5%,42
T092271,10080,2657,5%,42
T092274,10080,9254,5%,42
T092334,10148,104,5%,42
T092336,10148,2499,5%,42
T092337,10148,8781,5%,42
T092374,109,9189,5%,42
T092375,109,3606,5%,42
T092379,109,2412,5%,42
T092472,421,264,5%,42
T092487,421,2678,5%,42
T092513,1019,4920,5%,42
T092521,1019,58,5%,42
T092553,1179,5210,5%,42
T092560,1179,800,5%,42
T092581,1179,9351,5%,42
T092592,1179,3330,5%,42
T092594,1179,6873,5%,42
T092622,1286,13,5%,42
T092637,1286,426,5%,42
T092667,1523,7940,5%,42
T092729,1538,10281,5%,42
T092762,1546,5132,5%,42
T092771,1546,7392,5%,42
T092775,1546,210,5%,42
T092784,1546,6063,5%,42
T092800,1985,1935,5%,42
T092801,1985,3715,5%,42
T092823,1985,4445,5%,42
T092855,2009,2439,5%,42
T092879,2009,453,5%,42
T092900,2227,3609,5%,42
T092914,2227,4046,5%,42
T092924,2227,3306,5%,42
T092976,2240,6833,5%,42
T092990,2240,995,5%,42
T092993,2240,1861,5%,42
T093000,2478,6675,5%,42
T093064,2520,3098,5%,42
T093070,2520,3356,5%,42
T093079,2520,10231,5%,42
T093092,2520,2984,5%,42
T093102,3004,5286,5%,42
T093108,3004,2509,5%,42
T093117,3004,1188,5%,42
T093132,3004,7673,5%,42
T093195,3676,36,5%,42
T093200,3825,1838,5%,42
T093207,3825,8198,5%,42
T093230,3825,6573,5%,42
T093255,3926,2023,5%,42
T093258,3926,1876,5%,42
T093274,3926,847,5%,42
T093276,3926,5261,5%,42
T093301,4064,975,5%,42
T093322,4064,6840,5%,42
T093325,4064,4263,5%,42
T093332,4064,258,5%,42
T093333,4064,9572,5%,42
T093344,4064,1042,5%,42
T093376,4151,1533,5%,42
T093383,4151,3788,5%,42
T093428,5273,598,5%,42
T093467,5958,383,5%,42
T093479,5958,4373,5%,42
T093481,5958,5643,5%,42
T093510,6030,5366,5%,42
T093528,6030,5419,5%,42
T093536,6030,936,5%,42
T093583,6045,1918,5%,42
T093598,6045,404,5%,42
T093610,6412,985,5%,42
T093623,6412,270,5%,42
T093639,6412,5949,5%,42
T093646,6412,2984,5%,42
T093661,6432,8794,5%,42
T093685,6432,2700,5%,42
T093717,6441,5990,5%,42
T093757,6483,5547,5%,42
T093803,6599,1784,5%,42
T093806,6599,4597,5%,42
T093859,6996,2083,5%,42
T093863,6996,9940,5%,42
T094000,8074,9257,5%,42
T094010,8074,484,5%,42
T094063,8303,3331,5%,42
T094108,8695,7031,5%,42
T094144,8695,10177,5%,42
T094155,8794,185,5%,42
T094219,8883,5926,5%,42
T094225,8883,2404,5%,42
T094244,8883,8146,5%,42
T094252,9193,9940,5%,42
T094262,9193,7792,5%,42
T094270,9193,6499,5%,42
T094374,9512,3825,5%,42
T094412,9533,5793,5%,42
T094414,9533,67,5%,42
T094460,9849,2352,5%,42
T094488,9849,6232,5%,42
T094491,9849,6303,5%,42
T094563,124,383,5%,42
T094570,124,1755,5%,42
T094571,124,7896,5%,42
T094584,124,137,5%,42
T094598,124,6951,5%,42
T094599,124,5094,5%,42
T094601,159,5828,5%,42
T094614,159,1362,5%,42
T094631,159,5338,5%,42
T094682,175,4409,5%,42
T094702,183,2535,5%,42
T094798,210,6071,5%,42
T094809,360,2656,5%,42
T094864,571,9039,5%,42
T094866,571,9771,5%,42
T094878,571,209,5%,42
T094939,903,9084,5%,42
T094946,903,492,5%,42
T094950,1342,3804,5%,42
T094958,1342,1657,5%,42
T094961,1342,2707,5%,42
T094967,1342,3484,5%,42
T094973,1342,9106,5%,42
T095019,2355,4145,5%,42
T095069,2591,4347,5%,42
T095088,2591,341,5%,42
T095093,2591,4121,5%,42
T095141,2697,4711,5%,42
T095177,2707,6357,5%,42
T095196,2707,2200,5%,42
T095203,2715,611,5%,42
T095215,2715,903,5%,42
T095255,2912,24,5%,42
