image_id,image_path,low_quality_path,true_identity
T000265,data/splits/100k/images/train/T000265.png,data/corrupted/100k_blur_15x15_s5/train/T000265.png,2188
T000266,data/splits/100k/images/train/T000266.png,data/corrupted/100k_blur_15x15_s5/train/T000266.png,2188
T000267,data/splits/100k/images/train/T000267.png,data/corrupted/100k_blur_15x15_s5/train/T000267.png,2188
T000268,data/splits/100k/images/train/T000268.png,data/corrupted/100k_blur_15x15_s5/train/T000268.png,2188
T000269,data/splits/100k/images/train/T000269.png,data/corrupted/100k_blur_15x15_s5/train/T000269.png,2188
T000270,data/splits/100k/images/train/T000270.png,data/corrupted/100k_blur_15x15_s5/train/T000270.png,2188
T000271,data/splits/100k/images/train/T000271.png,data/corrupted/100k_blur_15x15_s5/train/T000271.png,2188
T000272,data/splits/100k/images/train/T000272.png,data/corrupted/100k_blur_15x15_s5/train/T000272.png,2188
T000273,data/splits/100k/images/train/T000273.png,data/corrupted/100k_blur_15x15_s5/train/T000273.png,2188
T000274,data/splits/100k/images/train/T000274.png,data/corrupted/100k_blur_15x15_s5/train/T000274.png,2188
T000275,data/splits/100k/images/train/T000275.png,data/corrupted/100k_blur_15x15_s5/train/T000275.png,2188
T000276,data/splits/100k/images/train/T000276.png,data/corrupted/100k_blur_15x15_s5/train/T000276.png,2188
T000277,data/splits/100k/images/train/T000277.png,data/corrupted/100k_blur_15x15_s5/train/T000277.png,2188
T000278,data/splits/100k/images/train/T000278.png,data/corrupted/100k_blur_15x15_s5/train/T000278.png,2188
T000279,data/splits/100k/images/train/T000279.png,data/corrupted/100k_blur_15x15_s5/train/T000279.png,2188
T000280,data/splits/100k/images/train/T000280.png,data/corrupted/100k_blur_15x15_s5/train/T000280.png,2188
T000281,data/splits/100k/images/train/T000281.png,data/corrupted/100k_blur_15x15_s5/train/T000281.png,2188
T000282,data/splits/100k/images/train/T000282.png,data/corrupted/100k_blur_15x15_s5/train/T000282.png,2188
T000283,data/splits/100k/images/train/T000283.png,data/corrupted/100k_blur_15x15_s5/train/T000283.png,2188
T000284,data/splits/100k/images/train/T000284.png,data/corrupted/100k_blur_15x15_s5/train/T000284.png,2188
T000285,data/splits/100k/images/train/T000285.png,data/corrupted/100k_blur_15x15_s5/train/T000285.png,2188
T000286,data/splits/100k/images/train/T000286.png,data/corrupted/100k_blur_15x15_s5/train/T000286.png,2188
T000287,data/splits/100k/images/train/T000287.png,data/corrupted/100k_blur_15x15_s5/train/T000287.png,2188
T000288,data/splits/100k/images/train/T000288.png,data/corrupted/100k_blur_15x15_s5/train/T000288.png,2188
T000289,data/splits/100k/images/train/T000289.png,data/corrupted/100k_blur_15x15_s5/train/T000289.png,2188
T000290,data/splits/100k/images/train/T000290.png,data/corrupted/100k_blur_15x15_s5/train/T000290.png,2188
T000291,data/splits/100k/images/train/T000291.png,data/corrupted/100k_blur_15x15_s5/train/T000291.png,2188
T000292,data/splits/100k/images/train/T000292.png,data/corrupted/100k_blur_15x15_s5/train/T000292.png,2188
T000293,data/splits/100k/images/train/T000293.png,data/corrupted/100k_blur_15x15_s5/train/T000293.png,2188
T000294,data/splits/100k/images/train/T000294.png,data/corrupted/100k_blur_15x15_s5/train/T000294.png,2188
T000295,data/splits/100k/images/train/T000295.png,data/corrupted/100k_blur_15x15_s5/train/T000295.png,2188
T000296,data/splits/100k/images/train/T000296.png,data/corrupted/100k_blur_15x15_s5/train/T000296.png,2188
T000297,data/splits/100k/images/train/T000297.png,data/corrupted/100k_blur_15x15_s5/train/T000297.png,2188
T000298,data/splits/100k/images/train/T000298.png,data/corrupted/100k_blur_15x15_s5/train/T000298.png,2188
T000299,data/splits/100k/images/train/T000299.png,data/corrupted/100k_blur_15x15_s5/train/T000299.png,2188
T000300,data/splits/100k/images/train/T000300.png,data/corrupted/100k_blur_15x15_s5/train/T000300.png,3024
T000301,data/splits/100k/images/train/T000301.png,data/corrupted/100k_blur_15x15_s5/train/T000301.png,3024
T000302,data/splits/100k/images/train/T000302.png,data/corrupted/100k_blur_15x15_s5/train/T000302.png,3024
T000303,data/splits/100k/images/train/T000303.png,data/corrupted/100k_blur_15x15_s5/train/T000303.png,3024
T000304,data/splits/100k/images/train/T000304.png,data/corrupted/100k_blur_15x15_s5/train/T000304.png,3024
T000305,data/splits/100k/images/train/T000305.png,data/corrupted/100k_blur_15x15_s5/train/T000305.png,3024
T000306,data/splits/100k/images/train/T000306.png,data/corrupted/100k_blur_15x15_s5/train/T000306.png,3024
T000307,data/splits/100k/images/train/T000307.png,data/corrupted/100k_blur_15x15_s5/train/T000307.png,3024
T000308,data/splits/100k/images/train/T000308.png,data/corrupted/100k_blur_15x15_s5/train/T000308.png,3024
T000309,data/splits/100k/images/train/T000309.png,data/corrupted/100k_blur_15x15_s5/train/T000309.png,3024
T000310,data/splits/100k/images/train/T000310.png,data/corrupted/100k_blur_15x15_s5/train/T000310.png,3024
T000311,data/splits/100k/images/train/T000311.png,data/corrupted/100k_blur_15x15_s5/train/T000311.png,3024
T000312,data/splits/100k/images/train/T000312.png,data/corrupted/100k_blur_15x15_s5/train/T000312.png,3024
T000313,data/splits/100k/images/train/T000313.png,data/corrupted/100k_blur_15x15_s5/train/T000313.png,3024
T000314,data/splits/100k/images/train/T000314.png,data/corrupted/100k_blur_15x15_s5/train/T000314.png,3024
T000315,data/splits/100k/images/train/T000315.png,data/corrupted/100k_blur_15x15_s5/train/T000315.png,3024
T000316,data/splits/100k/images/train/T000316.png,data/corrupted/100k_blur_15x15_s5/train/T000316.png,3024
T000317,data/splits/100k/images/train/T000317.png,data/corrupted/100k_blur_15x15_s5/train/T000317.png,3024
T000318,data/splits/100k/images/train/T000318.png,data/corrupted/100k_blur_15x15_s5/train/T000318.png,3024
T000319,data/splits/100k/images/train/T000319.png,data/corrupted/100k_blur_15x15_s5/train/T000319.png,3024
T000320,data/splits/100k/images/train/T000320.png,data/corrupted/100k_blur_15x15_s5/train/T000320.png,3024
T000321,data/splits/100k/images/train/T000321.png,data/corrupted/100k_blur_15x15_s5/train/T000321.png,3024
T000322,data/splits/100k/images/train/T000322.png,data/corrupted/100k_blur_15x15_s5/train/T000322.png,3024
T000323,data/splits/100k/images/train/T000323.png,data/corrupted/100k_blur_15x15_s5/train/T000323.png,3024
T000324,data/splits/100k/images/train/T000324.png,data/corrupted/100k_blur_15x15_s5/train/T000324.png,3024
T000325,data/splits/100k/images/train/T000325.png,data/corrupted/100k_blur_15x15_s5/train/T000325.png,3024
T000326,data/splits/100k/images/train/T000326.png,data/corrupted/100k_blur_15x15_s5/train/T000326.png,3024
T000327,data/splits/100k/images/train/T000327.png,data/corrupted/100k_blur_15x15_s5/train/T000327.png,3024
T000328,data/splits/100k/images/train/T000328.png,data/corrupted/100k_blur_15x15_s5/train/T000328.png,3024
T000329,data/splits/100k/images/train/T000329.png,data/corrupted/100k_blur_15x15_s5/train/T000329.png,3024
T000330,data/splits/100k/images/train/T000330.png,data/corrupted/100k_blur_15x15_s5/train/T000330.png,3024
T000331,data/splits/100k/images/train/T000331.png,data/corrupted/100k_blur_15x15_s5/train/T000331.png,3024
T000332,data/splits/100k/images/train/T000332.png,data/corrupted/100k_blur_15x15_s5/train/T000332.png,3024
T000333,data/splits/100k/images/train/T000333.png,data/corrupted/100k_blur_15x15_s5/train/T000333.png,3024
T000334,data/splits/100k/images/train/T000334.png,data/corrupted/100k_blur_15x15_s5/train/T000334.png,3024
T000335,data/splits/100k/images/train/T000335.png,data/corrupted/100k_blur_15x15_s5/train/T000335.png,3024
T000336,data/splits/100k/images/train/T000336.png,data/corrupted/100k_blur_15x15_s5/train/T000336.png,3024
T000337,data/splits/100k/images/train/T000337.png,data/corrupted/100k_blur_15x15_s5/train/T000337.png,3024
T000338,data/splits/100k/images/train/T000338.png,data/corrupted/100k_blur_15x15_s5/train/T000338.png,3024
T000339,data/splits/100k/images/train/T000339.png,data/corrupted/100k_blur_15x15_s5/train/T000339.png,3024
T000340,data/splits/100k/images/train/T000340.png,data/corrupted/100k_blur_15x15_s5/train/T000340.png,3024
T000341,data/splits/100k/images/train/T000341.png,data/corrupted/100k_blur_15x15_s5/train/T000341.png,3024
T000342,data/splits/100k/images/train/T000342.png,data/corrupted/100k_blur_15x15_s5/train/T000342.png,3024
T000343,data/splits/100k/images/train/T000343.png,data/corrupted/100k_blur_15x15_s5/train/T000343.png,3024
T000344,data/splits/100k/images/train/T000344.png,data/corrupted/100k_blur_15x15_s5/train/T000344.png,3024
T000345,data/splits/100k/images/train/T000345.png,data/corrupted/100k_blur_15x15_s5/train/T000345.png,3024
T000346,data/splits/100k/images/train/T000346.png,data/corrupted/100k_blur_15x15_s5/train/T000346.png,3024
T000347,data/splits/100k/images/train/T000347.png,data/corrupted/100k_blur_15x15_s5/train/T000347.png,3024
T000348,data/splits/100k/images/train/T000348.png,data/corrupted/100k_blur_15x15_s5/train/T000348.png,3024
T000349,data/splits/100k/images/train/T000349.png,data/corrupted/100k_blur_15x15_s5/train/T000349.png,3024
T000350,data/splits/100k/images/train/T000350.png,data/corrupted/100k_blur_15x15_s5/train/T000350.png,872
T000351,data/splits/100k/images/train/T000351.png,data/corrupted/100k_blur_15x15_s5/train/T000351.png,872
T000352,data/splits/100k/images/train/T000352.png,data/corrupted/100k_blur_15x15_s5/train/T000352.png,872
T000353,data/splits/100k/images/train/T000353.png,data/corrupted/100k_blur_15x15_s5/train/T000353.png,872
T000354,data/splits/100k/images/train/T000354.png,data/corrupted/100k_blur_15x15_s5/train/T000354.png,872
T000355,data/splits/100k/images/train/T000355.png,data/corrupted/100k_blur_15x15_s5/train/T000355.png,872
T000356,data/splits/100k/images/train/T000356.png,data/corrupted/100k_blur_15x15_s5/train/T000356.png,872
T000357,data/splits/100k/images/train/T000357.png,data/corrupted/100k_blur_15x15_s5/train/T000357.png,872
T000358,data/splits/100k/images/train/T000358.png,data/corrupted/100k_blur_15x15_s5/train/T000358.png,872
T000359,data/splits/100k/images/train/T000359.png,data/corrupted/100k_blur_15x15_s5/train/T000359.png,872
T000360,data/splits/100k/images/train/T000360.png,data/corrupted/100k_blur_15x15_s5/train/T000360.png,872
T000361,data/splits/100k/images/train/T000361.png,data/corrupted/100k_blur_15x15_s5/train/T000361.png,872
T000362,data/splits/100k/images/train/T000362.png,data/corrupted/100k_blur_15x15_s5/train/T000362.png,872
T000363,data/splits/100k/images/train/T000363.png,data/corrupted/100k_blur_15x15_s5/train/T000363.png,872
T000364,data/splits/100k/images/train/T000364.png,data/corrupted/100k_blur_15x15_s5/train/T000364.png,872
T000365,data/splits/100k/images/train/T000365.png,data/corrupted/100k_blur_15x15_s5/train/T000365.png,872
T000366,data/splits/100k/images/train/T000366.png,data/corrupted/100k_blur_15x15_s5/train/T000366.png,872
T000367,data/splits/100k/images/train/T000367.png,data/corrupted/100k_blur_15x15_s5/train/T000367.png,872
T000368,data/splits/100k/images/train/T000368.png,data/corrupted/100k_blur_15x15_s5/train/T000368.png,872
T000369,data/splits/100k/images/train/T000369.png,data/corrupted/100k_blur_15x15_s5/train/T000369.png,872
T000370,data/splits/100k/images/train/T000370.png,data/corrupted/100k_blur_15x15_s5/train/T000370.png,872
T000371,data/splits/100k/images/train/T000371.png,data/corrupted/100k_blur_15x15_s5/train/T000371.png,872
T000372,data/splits/100k/images/train/T000372.png,data/corrupted/100k_blur_15x15_s5/train/T000372.png,872
T000373,data/splits/100k/images/train/T000373.png,data/corrupted/100k_blur_15x15_s5/train/T000373.png,872
T000374,data/splits/100k/images/train/T000374.png,data/corrupted/100k_blur_15x15_s5/train/T000374.png,872
T000375,data/splits/100k/images/train/T000375.png,data/corrupted/100k_blur_15x15_s5/train/T000375.png,872
T000376,data/splits/100k/images/train/T000376.png,data/corrupted/100k_blur_15x15_s5/train/T000376.png,872
T000377,data/splits/100k/images/train/T000377.png,data/corrupted/100k_blur_15x15_s5/train/T000377.png,872
T000378,data/splits/100k/images/train/T000378.png,data/corrupted/100k_blur_15x15_s5/train/T000378.png,872
T000379,data/splits/100k/images/train/T000379.png,data/corrupted/100k_blur_15x15_s5/train/T000379.png,872
T000380,data/splits/100k/images/train/T000380.png,data/corrupted/100k_blur_15x15_s5/train/T000380.png,872
T000381,data/splits/100k/images/train/T000381.png,data/corrupted/100k_blur_15x15_s5/train/T000381.png,872
T000382,data/splits/100k/images/train/T000382.png,data/corrupted/100k_blur_15x15_s5/train/T000382.png,872
T000383,data/splits/100k/images/train/T000383.png,data/corrupted/100k_blur_15x15_s5/train/T000383.png,872
T000384,data/splits/100k/images/train/T000384.png,data/corrupted/100k_blur_15x15_s5/train/T000384.png,872
T000385,data/splits/100k/images/train/T000385.png,data/corrupted/100k_blur_15x15_s5/train/T000385.png,872
T000386,data/splits/100k/images/train/T000386.png,data/corrupted/100k_blur_15x15_s5/train/T000386.png,872
T000387,data/splits/100k/images/train/T000387.png,data/corrupted/100k_blur_15x15_s5/train/T000387.png,872
T000388,data/splits/100k/images/train/T000388.png,data/corrupted/100k_blur_15x15_s5/train/T000388.png,872
T000389,data/splits/100k/images/train/T000389.png,data/corrupted/100k_blur_15x15_s5/train/T000389.png,872
T000390,data/splits/100k/images/train/T000390.png,data/corrupted/100k_blur_15x15_s5/train/T000390.png,872
T000391,data/splits/100k/images/train/T000391.png,data/corrupted/100k_blur_15x15_s5/train/T000391.png,872
T000392,data/splits/100k/images/train/T000392.png,data/corrupted/100k_blur_15x15_s5/train/T000392.png,872
T000393,data/splits/100k/images/train/T000393.png,data/corrupted/100k_blur_15x15_s5/train/T000393.png,872
T000394,data/splits/100k/images/train/T000394.png,data/corrupted/100k_blur_15x15_s5/train/T000394.png,872
T000395,data/splits/100k/images/train/T000395.png,data/corrupted/100k_blur_15x15_s5/train/T000395.png,872
T000396,data/splits/100k/images/train/T000396.png,data/corrupted/100k_blur_15x15_s5/train/T000396.png,872
T000397,data/splits/100k/images/train/T000397.png,data/corrupted/100k_blur_15x15_s5/train/T000397.png,872
T000398,data/splits/100k/images/train/T000398.png,data/corrupted/100k_blur_15x15_s5/train/T000398.png,872
T000399,data/splits/100k/images/train/T000399.png,data/corrupted/100k_blur_15x15_s5/train/T000399.png,872
T000400,data/splits/100k/images/train/T000400.png,data/corrupted/100k_blur_15x15_s5/train/T000400.png,2749
T000401,data/splits/100k/images/train/T000401.png,data/corrupted/100k_blur_15x15_s5/train/T000401.png,2749
T000402,data/splits/100k/images/train/T000402.png,data/corrupted/100k_blur_15x15_s5/train/T000402.png,2749
T000403,data/splits/100k/images/train/T000403.png,data/corrupted/100k_blur_15x15_s5/train/T000403.png,2749
T000404,data/splits/100k/images/train/T000404.png,data/corrupted/100k_blur_15x15_s5/train/T000404.png,2749
T000405,data/splits/100k/images/train/T000405.png,data/corrupted/100k_blur_15x15_s5/train/T000405.png,2749
T000406,data/splits/100k/images/train/T000406.png,data/corrupted/100k_blur_15x15_s5/train/T000406.png,2749
T000407,data/splits/100k/images/train/T000407.png,data/corrupted/100k_blur_15x15_s5/train/T000407.png,2749
T000408,data/splits/100k/images/train/T000408.png,data/corrupted/100k_blur_15x15_s5/train/T000408.png,2749
T000409,data/splits/100k/images/train/T000409.png,data/corrupted/100k_blur_15x15_s5/train/T000409.png,2749
T000410,data/splits/100k/images/train/T000410.png,data/corrupted/100k_blur_15x15_s5/train/T000410.png,2749
T000411,data/splits/100k/images/train/T000411.png,data/corrupted/100k_blur_15x15_s5/train/T000411.png,2749
T000412,data/splits/100k/images/train/T000412.png,data/corrupted/100k_blur_15x15_s5/train/T000412.png,2749
T000413,data/splits/100k/images/train/T000413.png,data/corrupted/100k_blur_15x15_s5/train/T000413.png,2749
T000414,data/splits/100k/images/train/T000414.png,data/corrupted/100k_blur_15x15_s5/train/T000414.png,2749
T000415,data/splits/100k/images/train/T000415.png,data/corrupted/100k_blur_15x15_s5/train/T000415.png,2749
T000416,data/splits/100k/images/train/T000416.png,data/corrupted/100k_blur_15x15_s5/train/T000416.png,2749
T000417,data/splits/100k/images/train/T000417.png,data/corrupted/100k_blur_15x15_s5/train/T000417.png,2749
T000418,data/splits/100k/images/train/T000418.png,data/corrupted/100k_blur_15x15_s5/train/T000418.png,2749
T000419,data/splits/100k/images/train/T000419.png,data/corrupted/100k_blur_15x15_s5/train/T000419.png,2749
T000420,data/splits/100k/images/train/T000420.png,data/corrupted/100k_blur_15x15_s5/train/T000420.png,2749
T000421,data/splits/100k/images/train/T000421.png,data/corrupted/100k_blur_15x15_s5/train/T000421.png,2749
