source_record_id,true_identity,image_id,image_path,low_quality_path,assigned_identity
251705,4362,H000223,data/splits/100k/images/heldout/H000223.png,data/corrupted/100k_blur_15x15_s5/heldout/H000223.png,4362
122657,1649,H000224,data/splits/100k/images/heldout/H000224.png,data/corrupted/100k_blur_15x15_s5/heldout/H000224.png,1649
122715,1649,H000225,data/splits/100k/images/heldout/H000225.png,data/corrupted/100k_blur_15x15_s5/heldout/H000225.png,1649
122587,1649,H000226,data/splits/100k/images/heldout/H000226.png,data/corrupted/100k_blur_15x15_s5/heldout/H000226.png,1649
122710,1649,H000227,data/splits/100k/images/heldout/H000227.png,data/corrupted/100k_blur_15x15_s5/heldout/H000227.png,1649
140591,2027,H000228,data/splits/100k/images/heldout/H000228.png,data/corrupted/100k_blur_15x15_s5/heldout/H000228.png,2027
140582,2027,H000229,data/splits/100k/images/heldout/H000229.png,data/corrupted/100k_blur_15x15_s5/heldout/H000229.png,2027
140825,2027,H000230,data/splits/100k/images/heldout/H000230.png,data/corrupted/100k_blur_15x15_s5/heldout/H000230.png,2027
140823,2027,H000231,data/splits/100k/images/heldout/H000231.png,data/corrupted/100k_blur_15x15_s5/heldout/H000231.png,2027
34008,291,H000232,data/splits/100k/images/heldout/H000232.png,data/corrupted/100k_blur_15x15_s5/heldout/H000232.png,291
33668,291,H000233,data/splits/100k/images/heldout/H000233.png,data/corrupted/100k_blur_15x15_s5/heldout/H000233.png,291
33896,291,H000234,data/splits/100k/images/heldout/H000234.png,data/corrupted/100k_blur_15x15_s5/heldout/H000234.png,291
33915,291,H000235,data/splits/100k/images/heldout/H000235.png,data/corrupted/100k_blur_15x15_s5/heldout/H000235.png,291
249333,4312,H000236,data/splits/100k/images/heldout/H000236.png,data/corrupted/100k_blur_15x15_s5/heldout/H000236.png,4312
249317,4312,H000237,data/splits/100k/images/heldout/H000237.png,data/corrupted/100k_blur_15x15_s5/heldout/H000237.png,4312
249575,4312,H000238,data/splits/100k/images/heldout/H000238.png,data/corrupted/100k_blur_15x15_s5/heldout/H000238.png,4312
249272,4312,H000239,data/splits/100k/images/heldout/H000239.png,data/corrupted/100k_blur_15x15_s5/heldout/H000239.png,4312
248296,4290,H000240,data/splits/100k/images/heldout/H000240.png,data/corrupted/100k_blur_15x15_s5/heldout/H000240.png,4290
248116,4290,H000241,data/splits/100k/images/heldout/H000241.png,data/corrupted/100k_blur_15x15_s5/heldout/H000241.png,4290
248107,4290,H000242,data/splits/100k/images/heldout/H000242.png,data/corrupted/100k_blur_15x15_s5/heldout/H000242.png,4290
248227,4290,H000243,data/splits/100k/images/heldout/H000243.png,data/corrupted/100k_blur_15x15_s5/heldout/H000243.png,4290
170999,2644,H000244,data/splits/100k/images/heldout/H000244.png,data/corrupted/100k_blur_15x15_s5/heldout/H000244.png,2644
171104,2644,H000245,data/splits/100k/images/heldout/H000245.png,data/corrupted/100k_blur_15x15_s5/heldout/H000245.png,2644
171163,2644,H000246,data/splits/100k/images/heldout/H000246.png,data/corrupted/100k_blur_15x15_s5/heldout/H000246.png,2644
171066,2644,H000247,data/splits/100k/images/heldout/H000247.png,data/corrupted/100k_blur_15x15_s5/heldout/H000247.png,2644
328050,6049,H000248,data/splits/100k/images/heldout/H000248.png,data/corrupted/100k_blur_15x15_s5/heldout/H000248.png,6049
327892,6049,H000249,data/splits/100k/images/heldout/H000249.png,data/corrupted/100k_blur_15x15_s5/heldout/H000249.png,6049
328003,6049,H000250,data/splits/100k/images/heldout/H000250.png,data/corrupted/100k_blur_15x15_s5/heldout/H000250.png,6049
328035,6049,H000251,data/splits/100k/images/heldout/H000251.png,data/corrupted/100k_blur_15x15_s5/heldout/H000251.png,6049
82875,1005,H000252,data/splits/100k/images/heldout/H000252.png,data/corrupted/100k_blur_15x15_s5/heldout/H000252.png,1005
83001,1005,H000253,data/splits/100k/images/heldout/H000253.png,data/corrupted/100k_blur_15x15_s5/heldout/H000253.png,1005
83028,1005,H000254,data/splits/100k/images/heldout/H000254.png,data/corrupted/100k_blur_15x15_s5/heldout/H000254.png,1005
83066,1005,H000255,data/splits/100k/images/heldout/H000255.png,data/corrupted/100k_blur_15x15_s5/heldout/H000255.png,1005
165128,2526,H000256,data/splits/100k/images/heldout/H000256.png,data/corrupted/100k_blur_15x15_s5/heldout/H000256.png,2526
165073,2526,H000257,data/splits/100k/images/heldout/H000257.png,data/corrupted/100k_blur_15x15_s5/heldout/H000257.png,2526
165251,2526,H000258,data/splits/100k/images/heldout/H000258.png,data/corrupted/100k_blur_15x15_s5/heldout/H000258.png,2526
165392,2526,H000259,data/splits/100k/images/heldout/H000259.png,data/corrupted/100k_blur_15x15_s5/heldout/H000259.png,2526
300883,5447,H000260,data/splits/100k/images/heldout/H000260.png,data/corrupted/100k_blur_15x15_s5/heldout/H000260.png,5447
300940,5447,H000261,data/splits/100k/images/heldout/H000261.png,data/corrupted/100k_blur_15x15_s5/heldout/H000261.png,5447
301195,5447,H000262,data/splits/100k/images/heldout/H000262.png,data/corrupted/100k_blur_15x15_s5/heldout/H000262.png,5447
301172,5447,H000263,data/splits/100k/images/heldout/H000263.png,data/corrupted/100k_blur_15x15_s5/heldout/H000263.png,5447
175563,2725,H000264,data/splits/100k/images/heldout/H000264.png,data/corrupted/100k_blur_15x15_s5/heldout/H000264.png,2725
175450,2725,H000265,data/splits/100k/images/heldout/H000265.png,data/corrupted/100k_blur_15x15_s5/heldout/H000265.png,2725
175636,2725,H000266,data/splits/100k/images/heldout/H000266.png,data/corrupted/100k_blur_15x15_s5/heldout/H000266.png,2725
175493,2725,H000267,data/splits/100k/images/heldout/H000267.png,data/corrupted/100k_blur_15x15_s5/heldout/H000267.png,2725
83813,1014,H000268,data/splits/100k/images/heldout/H000268.png,data/corrupted/100k_blur_15x15_s5/heldout/H000268.png,1014
83819,1014,H000269,data/splits/100k/images/heldout/H000269.png,data/corrupted/100k_blur_15x15_s5/heldout/H000269.png,1014
84050,1014,H000270,data/splits/100k/images/heldout/H000270.png,data/corrupted/100k_blur_15x15_s5/heldout/H000270.png,1014
83706,1014,H000271,data/splits/100k/images/heldout/H000271.png,data/corrupted/100k_blur_15x15_s5/heldout/H000271.png,1014
57761,626,H000272,data/splits/100k/images/heldout/H000272.png,data/corrupted/100k_blur_15x15_s5/heldout/H000272.png,626
57910,626,H000273,data/splits/100k/images/heldout/H000273.png,data/corrupted/100k_blur_15x15_s5/heldout/H000273.png,626
57988,626,H000274,data/splits/100k/images/heldout/H000274.png,data/corrupted/100k_blur_15x15_s5/heldout/H000274.png,626
57713,626,H000275,data/splits/100k/images/heldout/H000275.png,data/corrupted/100k_blur_15x15_s5/heldout/H000275.png,626
142294,2059,H000276,data/splits/100k/images/heldout/H000276.png,data/corrupted/100k_blur_15x15_s5/heldout/H000276.png,2059
142347,2059,H000277,data/splits/100k/images/heldout/H000277.png,data/corrupted/100k_blur_15x15_s5/heldout/H000277.png,2059
142510,2059,H000278,data/splits/100k/images/heldout/H000278.png,data/corrupted/100k_blur_15x15_s5/heldout/H000278.png,2059
142254,2059,H000279,data/splits/100k/images/heldout/H000279.png,data/corrupted/100k_blur_15x15_s5/heldout/H000279.png,2059
358577,6723,H000280,data/splits/100k/images/heldout/H000280.png,data/corrupted/100k_blur_15x15_s5/heldout/H000280.png,6723
358411,6723,H000281,data/splits/100k/images/heldout/H000281.png,data/corrupted/100k_blur_15x15_s5/heldout/H000281.png,6723
358555,6723,H000282,data/splits/100k/images/heldout/H000282.png,data/corrupted/100k_blur_15x15_s5/heldout/H000282.png,6723
358472,6723,H000283,data/splits/100k/images/heldout/H000283.png,data/corrupted/100k_blur_15x15_s5/heldout/H000283.png,6723
362489,6811,H000284,data/splits/100k/images/heldout/H000284.png,data/corrupted/100k_blur_15x15_s5/heldout/H000284.png,6811
362315,6811,H000285,data/splits/100k/images/heldout/H000285.png,data/corrupted/100k_blur_15x15_s5/heldout/H000285.png,6811
362433,6811,H000286,data/splits/100k/images/heldout/H000286.png,data/corrupted/100k_blur_15x15_s5/heldout/H000286.png,6811
362296,6811,H000287,data/splits/100k/images/heldout/H000287.png,data/corrupted/100k_blur_15x15_s5/heldout/H000287.png,6811
320827,5889,H000288,data/splits/100k/images/heldout/H000288.png,data/corrupted/100k_blur_15x15_s5/heldout/H000288.png,5889
320707,5889,H000289,data/splits/100k/images/heldout/H000289.png,data/corrupted/100k_blur_15x15_s5/heldout/H000289.png,5889
320919,5889,H000290,data/splits/100k/images/heldout/H000290.png,data/corrupted/100k_blur_15x15_s5/heldout/H000290.png,5889
320775,5889,H000291,data/splits/100k/images/heldout/H000291.png,data/corrupted/100k_blur_15x15_s5/heldout/H000291.png,5889
305794,5547,H000292,data/splits/100k/images/heldout/H000292.png,data/corrupted/100k_blur_15x15_s5/heldout/H000292.png,5547
305977,5547,H000293,data/splits/100k/images/heldout/H000293.png,data/corrupted/100k_blur_15x15_s5/heldout/H000293.png,5547
305868,5547,H000294,data/splits/100k/images/heldout/H000294.png,data/corrupted/100k_blur_15x15_s5/heldout/H000294.png,5547
305860,5547,H000295,data/splits/100k/images/heldout/H000295.png,data/corrupted/100k_blur_15x15_s5/heldout/H000295.png,5547
421345,8401,H000296,data/splits/100k/images/heldout/H000296.png,data/corrupted/100k_blur_15x15_s5/heldout/H000296.png,8401
421266,8401,H000297,data/splits/100k/images/heldout/H000297.png,data/corrupted/100k_blur_15x15_s5/heldout/H000297.png,8401
421198,8401,H000298,data/splits/100k/images/heldout/H000298.png,data/corrupted/100k_blur_15x15_s5/heldout/H000298.png,8401
421084,8401,H000299,data/splits/100k/images/heldout/H000299.png,data/corrupted/100k_blur_15x15_s5/heldout/H000299.png,8401
37215,343,H000300,data/splits/100k/images/heldout/H000300.png,data/corrupted/100k_blur_15x15_s5/heldout/H000300.png,343
37135,343,H000301,data/splits/100k/images/heldout/H000301.png,data/corrupted/100k_blur_15x15_s5/heldout/H000301.png,343
37316,343,H000302,data/splits/100k/images/heldout/H000302.png,data/corrupted/100k_blur_15x15_s5/heldout/H000302.png,343
37233,343,H000303,data/splits/100k/images/heldout/H000303.png,data/corrupted/100k_blur_15x15_s5/heldout/H000303.png,343
34830,308,H000304,data/splits/100k/images/heldout/H000304.png,data/corrupted/100k_blur_15x15_s5/heldout/H000304.png,308
35000,308,H000305,data/splits/100k/images/heldout/H000305.png,data/corrupted/100k_blur_15x15_s5/heldout/H000305.png,308
34857,308,H000306,data/splits/100k/images/heldout/H000306.png,data/corrupted/100k_blur_15x15_s5/heldout/H000306.png,308
34832,308,H000307,data/splits/100k/images/heldout/H000307.png,data/corrupted/100k_blur_15x15_s5/heldout/H000307.png,308
219554,3687,H000308,data/splits/100k/images/heldout/H000308.png,data/corrupted/100k_blur_15x15_s5/heldout/H000308.png,3687
219393,3687,H000309,data/splits/100k/images/heldout/H000309.png,data/corrupted/100k_blur_15x15_s5/heldout/H000309.png,3687
219310,3687,H000310,data/splits/100k/images/heldout/H000310.png,data/corrupted/100k_blur_15x15_s5/heldout/H000310.png,3687
219444,3687,H000311,data/splits/100k/images/heldout/H000311.png,data/corrupted/100k_blur_15x15_s5/heldout/H000311.png,3687
181187,2834,H000312,data/splits/100k/images/heldout/H000312.png,data/corrupted/100k_blur_15x15_s5/heldout/H000312.png,2834
181322,2834,H000313,data/splits/100k/images/heldout/H000313.png,data/corrupted/100k_blur_15x15_s5/heldout/H000313.png,2834
181515,2834,H000314,data/splits/100k/images/heldout/H000314.png,data/corrupted/100k_blur_15x15_s5/heldout/H000314.png,2834
181433,2834,H000315,data/splits/100k/images/heldout/H000315.png,data/corrupted/100k_blur_15x15_s5/heldout/H000315.png,2834
42383,406,H000316,data/splits/100k/images/heldout/H000316.png,data/corrupted/100k_blur_15x15_s5/heldout/H000316.png,406
42197,406,H000317,data/splits/100k/images/heldout/H000317.png,data/corrupted/100k_blur_15x15_s5/heldout/H000317.png,406
42427,406,H000318,data/splits/100k/images/heldout/H000318.png,data/corrupted/100k_blur_15x15_s5/heldout/H000318.png,406
42243,406,H000319,data/splits/100k/images/heldout/H000319.png,data/corrupted/100k_blur_15x15_s5/heldout/H000319.png,406
245675,4238,H000320,data/splits/100k/images/heldout/H000320.png,data/corrupted/100k_blur_15x15_s5/heldout/H000320.png,4238
245858,4238,H000321,data/splits/100k/images/heldout/H000321.png,data/corrupted/100k_blur_15x15_s5/heldout/H000321.png,4238
245821,4238,H000322,data/splits/100k/images/heldout/H000322.png,data/corrupted/100k_blur_15x15_s5/heldout/H000322.png,4238
245982,4238,H000323,data/splits/100k/images/heldout/H000323.png,data/corrupted/100k_blur_15x15_s5/heldout/H000323.png,4238
417702,8313,H000324,data/splits/100k/images/heldout/H000324.png,data/corrupted/100k_blur_15x15_s5/heldout/H000324.png,8313
417810,8313,H000325,data/splits/100k/images/heldout/H000325.png,data/corrupted/100k_blur_15x15_s5/heldout/H000325.png,8313
417712,8313,H000326,data/splits/100k/images/heldout/H000326.png,data/corrupted/100k_blur_15x15_s5/heldout/H000326.png,8313
417772,8313,H000327,data/splits/100k/images/heldout/H000327.png,data/corrupted/100k_blur_15x15_s5/heldout/H000327.png,8313
62883,693,H000328,data/splits/100k/images/heldout/H000328.png,data/corrupted/100k_blur_15x15_s5/heldout/H000328.png,693
62707,693,H000329,data/splits/100k/images/heldout/H000329.png,data/corrupted/100k_blur_15x15_s5/heldout/H000329.png,693
62886,693,H000330,data/splits/100k/images/heldout/H000330.png,data/corrupted/100k_blur_15x15_s5/heldout/H000330.png,693
63018,693,H000331,data/splits/100k/images/heldout/H000331.png,data/corrupted/100k_blur_15x15_s5/heldout/H000331.png,693
157981,2390,H000332,data/splits/100k/images/heldout/H000332.png,data/corrupted/100k_blur_15x15_s5/heldout/H000332.png,2390
157978,2390,H000333,data/splits/100k/images/heldout/H000333.png,data/corrupted/100k_blur_15x15_s5/heldout/H000333.png,2390
158185,2390,H000334,data/splits/100k/images/heldout/H000334.png,data/corrupted/100k_blur_15x15_s5/heldout/H000334.png,2390
157988,2390,H000335,data/splits/100k/images/heldout/H000335.png,data/corrupted/100k_blur_15x15_s5/heldout/H000335.png,2390
24641,199,H000336,data/splits/100k/images/heldout/H000336.png,data/corrupted/100k_blur_15x15_s5/heldout/H000336.png,199
24900,199,H000337,data/splits/100k/images/heldout/H000337.png,data/corrupted/100k_blur_15x15_s5/heldout/H000337.png,199
24876,199,H000338,data/splits/100k/images/heldout/H000338.png,data/corrupted/100k_blur_15x15_s5/heldout/H000338.png,199
24699,199,H000339,data/splits/100k/images/heldout/H000339.png,data/corrupted/100k_blur_15x15_s5/heldout/H000339.png,199
84523,1022,H000340,data/splits/100k/images/heldout/H000340.png,data/corrupted/100k_blur_15x15_s5/heldout/H000340.png,1022
84562,1022,H000341,data/splits/100k/images/heldout/H000341.png,data/corrupted/100k_blur_15x15_s5/heldout/H000341.png,1022
84515,1022,H000342,data/splits/100k/images/heldout/H000342.png,data/corrupted/100k_blur_15x15_s5/heldout/H000342.png,1022
84767,1022,H000343,data/splits/100k/images/heldout/H000343.png,data/corrupted/100k_blur_15x15_s5/heldout/H000343.png,1022
102984,1248,H000344,data/splits/100k/images/heldout/H000344.png,data/corrupted/100k_blur_15x15_s5/heldout/H000344.png,1248
103094,1248,H000345,data/splits/100k/images/heldout/H000345.png,data/corrupted/100k_blur_15x15_s5/heldout/H000345.png,1248
102974,1248,H000346,data/splits/100k/images/heldout/H000346.png,data/corrupted/100k_blur_15x15_s5/heldout/H000346.png,1248
102895,1248,H000347,data/splits/100k/images/heldout/H000347.png,data/corrupted/100k_blur_15x15_s5/heldout/H000347.png,1248
283465,5065,H000348,data/splits/100k/images/heldout/H000348.png,data/corrupted/100k_blur_15x15_s5/heldout/H000348.png,5065
283648,5065,H000349,data/splits/100k/images/heldout/H000349.png,data/corrupted/100k_blur_15x15_s5/heldout/H000349.png,5065
283600,5065,H000350,data/splits/100k/images/heldout/H000350.png,data/corrupted/100k_blur_15x15_s5/heldout/H000350.png,5065
283622,5065,H000351,data/splits/100k/images/heldout/H000351.png,data/corrupted/100k_blur_15x15_s5/heldout/H000351.png,5065
47202,476,H000352,data/splits/100k/images/heldout/H000352.png,data/corrupted/100k_blur_15x15_s5/heldout/H000352.png,476
47106,476,H000353,data/splits/100k/images/heldout/H000353.png,data/corrupted/100k_blur_15x15_s5/heldout/H000353.png,476
46944,476,H000354,data/splits/100k/images/heldout/H000354.png,data/corrupted/100k_blur_15x15_s5/heldout/H000354.png,476
46922,476,H000355,data/splits/100k/images/heldout/H000355.png,data/corrupted/100k_blur_15x15_s5/heldout/H000355.png,476
127769,1764,H000356,data/splits/100k/images/heldout/H000356.png,data/corrupted/100k_blur_15x15_s5/heldout/H000356.png,1764
127842,1764,H000357,data/splits/100k/images/heldout/H000357.png,data/corrupted/100k_blur_15x15_s5/heldout/H000357.png,1764
127674,1764,H000358,data/splits/100k/images/heldout/H000358.png,data/corrupted/100k_blur_15x15_s5/heldout/H000358.png,1764
127660,1764,H000359,data/splits/100k/images/heldout/H000359.png,data/corrupted/100k_blur_15x15_s5/heldout/H000359.png,1764
392370,7601,H000360,data/splits/100k/images/heldout/H000360.png,data/corrupted/100k_blur_15x15_s5/heldout/H000360.png,7601
392424,7601,H000361,data/splits/100k/images/heldout/H000361.png,data/corrupted/100k_blur_15x15_s5/heldout/H000361.png,7601
392177,7601,H000362,data/splits/100k/images/heldout/H000362.png,data/corrupted/100k_blur_15x15_s5/heldout/H000362.png,7601
392218,7601,H000363,data/splits/100k/images/heldout/H000363.png,data/corrupted/100k_blur_15x15_s5/heldout/H000363.png,7601
398233,7766,H000364,data/splits/100k/images/heldout/H000364.png,data/corrupted/100k_blur_15x15_s5/heldout/H000364.png,7766
398134,7766,H000365,data/splits/100k/images/heldout/H000365.png,data/corrupted/100k_blur_15x15_s5/heldout/H000365.png,7766
398315,7766,H000366,data/splits/100k/images/heldout/H000366.png,data/corrupted/100k_blur_15x15_s5/heldout/H000366.png,7766
398326,7766,H000367,data/splits/100k/images/heldout/H000367.png,data/corrupted/100k_blur_15x15_s5/heldout/H000367.png,7766
123175,1657,H000368,data/splits/100k/images/heldout/H000368.png,data/corrupted/100k_blur_15x15_s5/heldout/H000368.png,1657
