image_id,true_identity,assigned_identity,noise_level,seed
T009716,5713,2851,10%,42
T009720,5713,3470,10%,42
T009734,5713,3469,10%,42
T009737,5713,2527,10%,42
T009743,5713,3400,10%,42
T009757,6353,9082,10%,42
T009774,6353,654,10%,42
T009779,6353,1180,10%,42
T009781,6353,3459,10%,42
T009785,6353,8207,10%,42
T009790,6353,641,10%,42
T009802,8,7987,10%,42
T009837,8,1188,10%,42
T009844,8,5937,10%,42
T009880,6796,4958,10%,42
T009881,6796,4700,10%,42
T009882,6796,4409,10%,42
T009902,1123,6743,10%,42
T009908,1123,1399,10%,42
T009916,1123,8505,10%,42
T009935,1123,4162,10%,42
T009950,277,10079,10%,42
T009952,277,4978,10%,42
T009963,277,125,10%,42
T009965,277,4210,10%,42
T009968,277,8926,10%,42
T009972,277,3348,10%,42
T009976,277,125,10%,42
T009978,277,3118,10%,42
T009980,277,3270,10%,42
T010012,2575,880,10%,42
T010026,2575,4290,10%,42
T010040,2575,1362,10%,42
T010069,101,330,10%,42
T010075,101,8399,10%,42
T010076,101,609,10%,42
T010087,101,2042,10%,42
T010101,372,7630,10%,42
T010112,372,5843,10%,42
T010123,372,233,10%,42
T010148,372,8732,10%,42
T010153,6014,2275,10%,42
T010160,6014,8914,10%,42
T010186,6014,6458,10%,42
T010189,6014,67,10%,42
T010192,6014,1938,10%,42
T010201,554,1168,10%,42
T010203,554,863,10%,42
T010206,554,6409,10%,42
T010210,554,5643,10%,42
T010229,554,534,10%,42
T010231,554,614,10%,42
T010233,554,6909,10%,42
T010237,554,3503,10%,42
T010245,554,6441,10%,42
T010250,899,6332,10%,42
T010259,899,5736,10%,42
T010272,899,90,10%,42
T010279,899,5812,10%,42
T010288,899,4420,10%,42
T010302,1082,7996,10%,42
T010312,1082,8791,10%,42
T010317,1082,688,10%,42
T010328,1082,4431,10%,42
T010346,1082,2608,10%,42
T010347,1082,5317,10%,42
T010351,6079,2412,10%,42
T010360,6079,1292,10%,42
T010365,6079,4043,10%,42
T010369,6079,5955,10%,42
T010394,6079,1399,10%,42
T010395,6079,1036,10%,42
T010407,97,8127,10%,42
T010412,97,56,10%,42
T010418,97,592,10%,42
T010421,97,3498,10%,42
T010435,97,7103,10%,42
T010438,97,5271,10%,42
T010446,97,8198,10%,42
T010452,764,1664,10%,42
T010456,764,1098,10%,42
T010478,764,571,10%,42
T010482,764,860,10%,42
T010546,587,9731,10%,42
T010567,858,5973,10%,42
T010570,858,1718,10%,42
T010572,858,2715,10%,42
T010574,858,6151,10%,42
T010585,858,1040,10%,42
T010591,858,38,10%,42
T010597,858,6993,10%,42
T010598,858,5252,10%,42
T010607,1769,9771,10%,42
T010621,1769,256,10%,42
T010624,1769,9292,10%,42
T010631,1769,3914,10%,42
T010636,1769,207,10%,42
T010650,2584,5034,10%,42
T010654,2584,370,10%,42
T010671,2584,3169,10%,42
T010676,2584,4362,10%,42
T010682,2584,5510,10%,42
T010700,190,5366,10%,42
T010712,190,1574,10%,42
T010713,190,31,10%,42
T010714,190,7951,10%,42
T010723,190,3928,10%,42
T010727,190,7724,10%,42
T010728,190,952,10%,42
T010730,190,9719,10%,42
T010733,190,341,10%,42
T010739,190,5994,10%,42
T010755,3165,5210,10%,42
T010768,3165,4416,10%,42
T010777,3165,5298,10%,42
T010778,3165,1330,10%,42
T010780,3165,8324,10%,42
T010798,3165,25,10%,42
T010807,4969,1657,10%,42
T010811,4969,7981,10%,42
T010815,4969,2121,10%,42
T010819,4969,3583,10%,42
T010838,4969,183,10%,42
T010853,238,3259,10%,42
T010865,238,250,10%,42
T010866,238,763,10%,42
T010868,238,27,10%,42
T010869,238,10333,10%,42
T010874,238,7269,10%,42
T010890,238,6622,10%,42
T010896,238,195,10%,42
T010948,536,7801,10%,42
T010950,4088,2085,10%,42
T010955,4088,2136,10%,42
T010957,4088,1299,10%,42
T010970,4088,1981,10%,42
T010985,4088,6815,10%,42
T010998,4088,4227,10%,42
T011002,5618,1031,10%,42
T011024,5618,145,10%,42
T011037,5618,6125,10%,42
T011038,5618,4856,10%,42
T011039,5618,601,10%,42
T011049,5618,2444,10%,42
T011067,203,1023,10%,42
T011079,203,49,10%,42
T011085,203,1655,10%,42
T011099,203,1976,10%,42
T011100,231,341,10%,42
T011115,231,2118,10%,42
T011125,231,953,10%,42
T011126,231,6871,10%,42
T011146,231,8573,10%,42
T011174,237,2961,10%,42
T011184,237,513,10%,42
T011188,237,4741,10%,42
T011201,32,2526,10%,42
T011206,32,5237,10%,42
T011211,32,2697,10%,42
T011213,32,5016,10%,42
T011217,32,1603,10%,42
T011221,32,3206,10%,42
T011230,32,9064,10%,42
T011251,455,5393,10%,42
T011252,455,165,10%,42
T011259,455,923,10%,42
T011274,455,1801,10%,42
T011282,455,8882,10%,42
T011326,1545,4537,10%,42
T011349,1545,1658,10%,42
T011351,6934,4365,10%,42
T011366,6934,391,10%,42
T011374,6934,637,10%,42
T011376,6934,2182,10%,42
T011381,6934,86,10%,42
T011383,6934,800,10%,42
T011387,6934,183,10%,42
T011395,6934,9544,10%,42
T011409,763,714,10%,42
T011421,763,2189,10%,42
T011434,763,8531,10%,42
T011438,763,1524,10%,42
T011440,763,4546,10%,42
T011442,763,6323,10%,42
T011447,763,3884,10%,42
T011461,1629,7970,10%,42
T011477,1629,1023,10%,42
T011498,1629,9650,10%,42
T011501,5725,4732,10%,42
T011505,5725,6833,10%,42
T011507,5725,4334,10%,42
T011516,5725,1815,10%,42
T011520,5725,4226,10%,42
T011533,5725,7849,10%,42
T011535,5725,10028,10%,42
T011540,5725,8866,10%,42
T011550,148,2787,10%,42
T011556,148,1361,10%,42
T011566,148,915,10%,42
T011567,148,567,10%,42
T011598,148,774,10%,42
T011603,5500,3956,10%,42
T011604,5500,3177,10%,42
T011618,5500,8950,10%,42
T011653,5714,10231,10%,42
T011668,5714,220,10%,42
T011673,5714,4890,10%,42
T011678,5714,4285,10%,42
T011695,5714,3609,10%,42
T011710,5957,2446,10%,42
T011723,5957,1976,10%,42
T011729,5957,7518,10%,42
T011772,384,2240,10%,42
T011788,384,546,10%,42
T011790,384,5814,10%,42
T011794,384,1310,10%,42
T011795,384,6365,10%,42
T011824,2274,2719,10%,42
T011896,4424,5278,10%,42
T011908,6119,718,10%,42
T011916,6119,3585,10%,42
T011920,6119,4649,10%,42
T011921,6119,4373,10%,42
T011938,6119,8067,10%,42
T011943,6119,3470,10%,42
T011946,6119,2918,10%,42
T011957,8542,1219,10%,42
T011959,8542,1991,10%,42
T011968,8542,7610,10%,42
T011977,8542,2107,10%,42
T011984,8542,6674,10%,42
T011993,8542,4384,10%,42
T011997,8542,6433,10%,42
T012010,9524,6513,10%,42
T012012,9524,3069,10%,42
T012019,9524,6601,10%,42
T012031,9524,1514,10%,42
T012035,9524,6373,10%,42
T012039,9524,8505,10%,42
T012069,4982,370,10%,42
T012070,4982,5540,10%,42
T012082,4982,254,10%,42
T012085,4982,704,10%,42
T012090,4982,4221,10%,42
T012095,4982,8175,10%,42
T012099,4982,9229,10%,42
T012127,4178,480,10%,42
T012139,4178,3690,10%,42
T012148,4178,2319,10%,42
T012165,6689,1918,10%,42
T012171,6689,10030,10%,42
T012190,6689,6224,10%,42
T012195,6689,421,10%,42
T012198,6689,231,10%,42
T012203,7099,7269,10%,42
T012214,7099,9323,10%,42
T012245,7099,5984,10%,42
T012263,173,4730,10%,42
T012284,173,8399,10%,42
T012286,173,199,10%,42
T012301,392,1087,10%,42
T012303,392,2347,10%,42
T012305,392,209,10%,42
T012322,392,5245,10%,42
T012328,392,391,10%,42
T012332,392,8982,10%,42
T012342,392,5671,10%,42
T012346,392,998,10%,42
T012353,2676,6094,10%,42
T012369,2676,959,10%,42
T012371,2676,7389,10%,42
T012373,2676,3697,10%,42
T012396,2676,9063,10%,42
T012409,4862,84,10%,42
T012418,4862,4730,10%,42
T012429,4862,6325,10%,42
T012441,4862,409,10%,42
T012443,4862,9241,10%,42
T012444,4862,7672,10%,42
T012461,6325,51,10%,42
T012487,6325,3457,10%,42
T012489,6325,5725,10%,42
T012494,6325,3272,10%,42
T012496,6325,8203,10%,42
T012511,6425,5095,10%,42
T012514,6425,4312,10%,42
T012517,6425,43,10%,42
T012531,6425,485,10%,42
T012564,209,1193,10%,42
T012583,209,7766,10%,42
T012588,209,2244,10%,42
T012592,209,196,10%,42
T012594,209,1574,10%,42
T012603,881,544,10%,42
T012610,881,2548,10%,42
T012614,881,9377,10%,42
T012622,881,8161,10%,42
T012630,881,6970,10%,42
T012645,881,974,10%,42
T012654,24,9853,10%,42
T012660,24,2441,10%,42
T012664,24,2289,10%,42
T012671,24,9254,10%,42
T012679,24,2108,10%,42
T012699,24,149,10%,42
T012704,170,1204,10%,42
T012707,170,10120,10%,42
T012711,170,6125,10%,42
T012718,170,3922,10%,42
T012722,170,5171,10%,42
T012760,217,3520,10%,42
T012770,217,6811,10%,42
T012786,217,7894,10%,42
T012804,1084,3004,10%,42
T012828,1084,3693,10%,42
T012837,1084,1649,10%,42
T012839,1084,6115,10%,42
T012840,1084,654,10%,42
T012846,1084,7422,10%,42
T012852,5926,6558,10%,42
T012856,5926,5714,10%,42
T012870,5926,217,10%,42
T012875,5926,3927,10%,42
T012880,5926,8416,10%,42
T012888,5926,9119,10%,42
T012889,5926,3241,10%,42
T012892,5926,858,10%,42
T012897,5926,4352,10%,42
T012900,7359,9731,10%,42
T012913,7359,5271,10%,42
T012934,7359,903,10%,42
T012944,7359,8507,10%,42
T012949,7359,338,10%,42
T012953,1784,3708,10%,42
T012979,1784,886,10%,42
T012985,1784,6353,10%,42
T012990,1784,4523,10%,42
T012991,1784,6373,10%,42
T012994,1784,5793,10%,42
T012998,1784,3941,10%,42
T013005,5582,2107,10%,42
T013023,5582,8705,10%,42
T013027,5582,7673,10%,42
T013036,5582,975,10%,42
T013041,5582,5393,10%,42
T013058,1264,7901,10%,42
T013078,1264,3350,10%,42
T013086,1264,3169,10%,42
T013088,1264,6594,10%,42
T013098,1264,947,10%,42
T013124,4955,6743,10%,42
T013134,4955,9168,10%,42
T013152,1501,1226,10%,42
T013154,1501,860,10%,42
T013160,1501,1848,10%,42
T013165,1501,403,10%,42
T013167,1501,5624,10%,42
T013168,1501,322,10%,42
T013175,1501,6125,10%,42
T013183,1501,3456,10%,42
T013190,1501,3941,10%,42
T013192,1501,6514,10%,42
T013214,3118,5982,10%,42
T013215,3118,13,10%,42
T013222,3118,1542,10%,42
T013247,3118,315,10%,42
T013253,3503,1755,10%,42
T013259,3503,2165,10%,42
T013268,3503,5065,10%,42
T013269,3503,5287,10%,42
T013272,3503,5312,10%,42
T013278,3503,1337,10%,42
T013288,3503,3088,10%,42
T013289,3503,6349,10%,42
T013292,3503,9923,10%,42
T013294,3503,5094,10%,42
T013316,6682,5447,10%,42
T013318,6682,6575,10%,42
T013322,6682,554,10%,42
T013326,6682,980,10%,42
T013327,6682,8399,10%,42
T013340,6682,2646,10%,42
T013352,198,2678,10%,42
T013358,198,244,10%,42
T013360,198,7069,10%,42
T013367,198,684,10%,42
T013370,198,6437,10%,42
T013377,198,4232,10%,42
T013378,198,3758,10%,42
T013381,198,2851,10%,42
T013383,198,435,10%,42
T013399,198,3231,10%,42
T013407,1222,4393,10%,42
T013411,1222,3224,10%,42
T013415,1222,7845,10%,42
T013416,1222,7317,10%,42
T013429,1222,1313,10%,42
T013456,2829,889,10%,42
T013472,2829,9084,10%,42
T013476,2829,2756,10%,42
T013504,1918,595,10%,42
T013519,1918,2572,10%,42
T013529,1918,4151,10%,42
T013539,1918,87,10%,42
T013546,1918,2243,10%,42
T013550,7300,7018,10%,42
T013567,7300,7088,10%,42
T013573,7300,917,10%,42
T013574,7300,1031,10%,42
T013577,7300,7167,10%,42
T013598,7300,4393,10%,42
T013618,8700,2650,10%,42
T013619,8700,1959,10%,42
T013642,8700,598,10%,42
T013651,3884,2549,10%,42
T013654,3884,365,10%,42
T013656,3884,4847,10%,42
T013657,3884,8617,10%,42
T013659,3884,2707,10%,42
T013664,3884,3524,10%,42
T013691,3884,5322,10%,42
T013702,3407,412,10%,42
T013713,3407,7037,10%,42
T013723,3407,1306,10%,42
T013727,3407,4621,10%,42
T013732,3407,3884,10%,42
T013738,3407,858,10%,42
T013742,3407,3006,10%,42
T013747,3407,2549,10%,42
T013756,8712,4164,10%,42
T013778,8712,406,10%,42
T013783,8712,1250,10%,42
T013793,8712,9617,10%,42
T013796,8712,3439,10%,42
T013798,8712,464,10%,42
T013799,8712,10486,10%,42
T013801,6349,4048,10%,42
T013810,6349,5436,10%,42
T013820,6349,1242,10%,42
T013825,6349,4062,10%,42
T013826,6349,1039,10%,42
T013829,6349,2023,10%,42
T013835,6349,9519,10%,42
T013844,6349,9941,10%,42
T013851,254,341,10%,42
T013855,254,7031,10%,42
T013870,254,573,10%,42
T013871,254,4347,10%,42
T013885,254,4874,10%,42
T013893,254,4312,10%,42
T013899,254,14,10%,42
T013901,562,1523,10%,42
T013907,562,2510,10%,42
T013920,562,67,10%,42
T013938,562,10333,10%,42
T013939,562,2526,10%,42
T013953,2875,2374,10%,42
T013971,2875,5048,10%,42
T013990,2875,774,10%,42
T013999,2875,5048,10%,42
T014011,5015,3989,10%,42
T014013,5015,530,10%,42
T014042,5015,159,10%,42
T014044,5015,7981,10%,42
T014050,5120,4207,10%,42
T014053,5120,6079,10%,42
T014056,5120,843,10%,42
T014060,5120,5736,10%,42
T014068,5120,1317,10%,42
T014070,5120,1131,10%,42
T014081,5120,491,10%,42
T014093,5120,5364,10%,42
T014096,5120,1248,10%,42
T014102,7402,1177,10%,42
T014108,7402,3450,10%,42
T014133,7402,5026,10%,42
T014141,7402,3786,10%,42
T014154,1867,8381,10%,42
T014184,1867,241,10%,42
T014208,385,3159,10%,42
T014214,385,1639,10%,42
T014221,385,2733,10%,42
T014224,385,2059,10%,42
T014227,385,1388,10%,42
T014236,385,480,10%,42
T014237,385,4151,10%,42
T014250,473,4831,10%,42
T014252,473,764,10%,42
T014256,473,3609,10%,42
T014257,473,1240,10%,42
T014260,473,3973,10%,42
T014268,473,6238,10%,42
T014278,473,210,10%,42
T014291,473,5708,10%,42
T014295,473,1499,10%,42
T014296,473,485,10%,42
T014303,638,2314,10%,42
T014332,638,172,10%,42
T014333,638,1020,10%,42
T014344,638,9507,10%,42
T014348,638,2,10%,42
T014355,7030,65,10%,42
T014362,7030,4376,10%,42
T014373,7030,6750,10%,42
T014375,7030,2600,10%,42
T014418,2432,1130,10%,42
T014422,2432,9969,10%,42
T014456,6181,2433,10%,42
T014457,6181,8496,10%,42
T014460,6181,5812,10%,42
T014470,6181,5026,10%,42
T014473,6181,8663,10%,42
T014481,6181,1966,10%,42
T014486,6181,3588,10%,42
T014496,6181,243,10%,42
T014528,9940,3103,10%,42
T014537,9940,184,10%,42
T014540,9940,5345,10%,42
T014545,9940,7665,10%,42
T014549,9940,10028,10%,42
T014554,36,464,10%,42
T014568,36,5769,10%,42
T014569,36,7786,10%,42
T014573,36,7472,10%,42
T014574,36,3240,10%,42
T014575,36,6954,10%,42
T014586,36,1876,10%,42
T014588,36,7672,10%,42
T014595,36,915,10%,42
T014597,36,2004,10%,42
T014601,6193,4445,10%,42
T014629,6193,3153,10%,42
T014632,6193,2485,10%,42
T014637,6193,2656,10%,42
T014647,6193,2493,10%,42
T014651,157,261,10%,42
T014655,157,9638,10%,42
T014671,157,173,10%,42
T014690,157,6151,10%,42
T014695,157,9118,10%,42
T014705,774,8943,10%,42
T014706,774,3759,10%,42
T014707,774,581,10%,42
T014720,774,4004,10%,42
T014754,3326,343,10%,42
T014757,3326,6747,10%,42
T014774,3326,3274,10%,42
T014785,3326,3114,10%,42
T014808,378,8700,10%,42
T014809,378,8206,10%,42
T014822,378,5527,10%,42
T014832,378,413,10%,42
T014864,458,6520,10%,42
T014867,458,2966,10%,42
T014872,458,7411,10%,42
T014895,458,3351,10%,42
T014904,9199,2112,10%,42
T014913,9199,6045,10%,42
T014915,9199,4955,10%,42
T014918,9199,4523,10%,42
T014933,9199,8050,10%,42
T014939,9199,3982,10%,42
T014951,128,1755,10%,42
T014960,128,3356,10%,42
T014963,128,1867,10%,42
T014970,128,8545,10%,42
T014996,128,1838,10%,42
T015016,1398,1754,10%,42
T015063,4347,2293,10%,42
T015073,4347,2059,10%,42
T015093,4347,3491,10%,42
T015096,4347,872,10%,42
T015101,33,6750,10%,42
T015112,33,177,10%,42
T015117,33,581,10%,42
T015148,33,2271,10%,42
T015149,33,1514,10%,42
T015159,524,8664,10%,42
T015196,524,125,10%,42
T015208,821,7856,10%,42
T015214,821,1236,10%,42
T015221,821,2059,10%,42
T015223,821,6172,10%,42
T015245,821,7987,10%,42
T015267,6838,730,10%,42
T015273,6838,1268,10%,42
T015277,6838,4463,10%,42
T015309,38,3818,10%,42
T015325,38,4649,10%,42
T015331,38,2042,10%,42
T015338,38,637,10%,42
T015344,38,959,10%,42
T015345,38,6622,10%,42
T015353,58,1236,10%,42
T015378,58,3180,10%,42
T015380,58,943,10%,42
T015384,58,1079,10%,42
T015387,58,3516,10%,42
T015388,58,1330,10%,42
T015401,8857,5761,10%,42
T015405,8857,10231,10%,42
T015420,8857,637,10%,42
T015432,8857,966,10%,42
T015437,8857,4325,10%,42
T015444,8857,2,10%,42
T015455,477,565,10%,42
T015466,477,6573,10%,42
T015468,477,5042,10%,42
T015469,477,9118,10%,42
T015480,477,10122,10%,42
T015494,477,5769,10%,42
T015498,477,71,10%,42
T015499,477,3467,10%,42
T015512,5525,901,10%,42
T015522,5525,881,10%,42
T015526,5525,3667,10%,42
T015552,5416,1727,10%,42
T015556,5416,1802,10%,42
T015561,5416,5494,10%,42
T015574,5416,3296,10%,42
T015575,5416,85,10%,42
T015595,5416,975,10%,42
T015599,5416,3690,10%,42
T015604,6709,2034,10%,42
T015614,6709,2906,10%,42
T015619,6709,258,10%,42
T015621,6709,311,10%,42
T015632,6709,4762,10%,42
T015633,6709,178,10%,42
T015638,6709,1785,10%,42
T015643,6709,8613,10%,42
T015652,1457,7226,10%,42
T015658,1457,3503,10%,42
T015671,1457,9292,10%,42
T015672,1457,6889,10%,42
T015692,1457,986,10%,42
T015697,1457,6059,10%,42
T015711,174,3139,10%,42
T015716,174,5273,10%,42
T015723,174,2734,10%,42
T015736,174,1769,10%,42
T015738,174,2486,10%,42
T015797,2404,2866,10%,42
T015805,2446,975,10%,42
T015816,2446,2194,10%,42
T015817,2446,2804,10%,42
T015827,2446,3330,10%,42
T015851,3520,6594,10%,42
T015878,3520,2420,10%,42
T015890,3520,7888,10%,42
T015891,3520,9833,10%,42
T015893,3520,998,10%,42
T015921,8819,5656,10%,42
T015939,8819,3154,10%,42
T015946,8819,1202,10%,42
T015947,8819,2787,10%,42
T015963,245,4207,10%,42
T015967,245,2639,10%,42
T015968,245,3052,10%,42
T015991,245,10145,10%,42
T016008,1194,120,10%,42
T016062,1215,8542,10%,42
T016069,1215,1422,10%,42
T016077,1215,587,10%,42
T016086,1215,6733,10%,42
T016109,3591,3434,10%,42
T016117,3591,2693,10%,42
T016124,3591,5292,10%,42
T016125,3591,5994,10%,42
T016140,3591,6063,10%,42
T016141,3591,2417,10%,42
T016149,3591,9369,10%,42
T016157,3927,10206,10%,42
T016168,3927,2240,10%,42
T016170,3927,238,10%,42
T016178,3927,4139,10%,42
T016181,3927,340,10%,42
T016195,3927,2710,10%,42
T016216,5320,6370,10%,42
T016226,5320,3936,10%,42
T016264,165,1124,10%,42
T016266,165,8312,10%,42
T016276,165,562,10%,42
T016284,165,179,10%,42
T016328,868,1398,10%,42
T016360,6565,10281,10%,42
T016364,6565,2633,10%,42
T016390,6565,3989,10%,42
T016406,84,473,10%,42
T016417,84,2786,10%,42
T016451,251,3056,10%,42
T016455,251,4724,10%,42
T016464,251,90,10%,42
T016465,251,2509,10%,42
T016486,251,1550,10%,42
T016493,251,5927,10%,42
T016494,251,233,10%,42
T016506,8075,7913,10%,42
T016517,8075,2770,10%,42
T016544,8075,3775,10%,42
T016556,2956,2646,10%,42
T016562,2956,65,10%,42
T016580,2956,3583,10%,42
T016592,2956,6520,10%,42
T016596,2956,3016,10%,42
T016611,5278,3214,10%,42
T016618,5278,18,10%,42
T016624,5278,571,10%,42
T016626,5278,9064,10%,42
T016648,5278,1236,10%,42
T016662,3430,541,10%,42
T016694,3430,1412,10%,42
T016703,8778,4847,10%,42
T016707,8778,1384,10%,42
T016721,8778,1494,10%,42
T016723,8778,6622,10%,42
T016755,51,763,10%,42
T016767,51,5926,10%,42
T016775,51,7856,10%,42
T016777,51,5624,10%,42
T016785,51,5048,10%,42
T016788,51,5495,10%,42
T016822,659,975,10%,42
T016831,659,8050,10%,42
T016839,659,5438,10%,42
T016840,659,7801,10%,42
T016846,659,5377,10%,42
T016863,1931,4585,10%,42
T016868,1931,4100,10%,42
T016871,1931,333,10%,42
T016879,1931,4169,10%,42
T016898,1931,118,10%,42
T016902,2164,5678,10%,42
T016921,2164,114,10%,42
T016923,2164,61,10%,42
T016925,2164,953,10%,42
T016931,2164,844,10%,42
T016932,2164,2108,10%,42
T016933,2164,378,10%,42
T016942,2164,2084,10%,42
T016943,2164,6692,10%,42
T016954,3761,6664,10%,42
T016957,3761,2575,10%,42
T016959,3761,5657,10%,42
T016979,3761,10080,10%,42
T016980,3761,469,10%,42
T016991,3761,2693,10%,42
T016997,3761,5444,10%,42
T017004,5549,5172,10%,42
T017008,5549,5239,10%,42
T017011,5549,6181,10%,42
T017026,5549,6745,10%,42
T017057,5563,1215,10%,42
T017066,5563,3693,10%,42
T017069,5563,9119,10%,42
T017070,5563,7776,10%,42
T017071,5563,881,10%,42
T017080,5563,174,10%,42
T017092,5563,7991,10%,42
T017105,35,168,10%,42
T017128,35,3609,10%,42
T017145,35,532,10%,42
T017161,673,386,10%,42
T017193,673,5527,10%,42
T017202,3434,819,10%,42
T017203,3434,2554,10%,42
T017206,3434,2804,10%,42
T017207,3434,1669,10%,42
T017211,3434,606,10%,42
T017216,3434,2644,10%,42
T017218,3434,4096,10%,42
T017225,3434,4920,10%,42
T017226,3434,61,10%,42
T017243,3434,9124,10%,42
T017257,4193,8088,10%,42
T017258,4193,2964,10%,42
T017259,4193,5026,10%,42
T017261,4193,290,10%,42
T017275,4193,3069,10%,42
T017276,4193,4027,10%,42
T017279,4193,5292,10%,42
T017302,4508,284,10%,42
T017311,4508,9923,10%,42
T017314,4508,6023,10%,42
T017326,4508,8541,10%,42
T017338,4508,3470,10%,42
T017352,26,10314,10%,42
T017382,26,5556,10%,42
T017391,26,3774,10%,42
T017414,2100,6621,10%,42
T017415,2100,6261,10%,42
T017460,2329,2707,10%,42
T017467,2329,5468,10%,42
T017471,2329,6890,10%,42
T017473,2329,1241,10%,42
T017484,2329,5879,10%,42
T017502,3348,4403,10%,42
T017513,3348,2009,10%,42
T017525,3348,129,10%,42
T017537,3348,5752,10%,42
T017552,4537,1207,10%,42
T017559,4537,9236,10%,42
T017582,4537,61,10%,42
T017592,4537,2715,10%,42
T017595,4537,3618,10%,42
T017616,4622,492,10%,42
T017632,4622,1005,10%,42
T017634,4622,1120,10%,42
T017653,923,1385,10%,42
T017657,923,5053,10%,42
T017672,923,2166,10%,42
T017690,923,1093,10%,42
T017691,923,6960,10%,42
T017694,923,367,10%,42
T017696,923,7913,10%,42
T017700,412,9724,10%,42
T017708,412,10067,10%,42
T017717,412,1031,10%,42
T017733,412,4711,10%,42
T017745,412,2875,10%,42
T017752,5987,5438,10%,42
T017753,5987,370,10%,42
T017770,5987,7601,10%,42
T017791,5987,8505,10%,42
T017794,5987,1664,10%,42
T017805,2444,6193,10%,42
T017812,2444,4563,10%,42
T017815,2444,1318,10%,42
T017820,2444,5744,10%,42
T017829,2444,5714,10%,42
T017830,2444,4732,10%,42
T017847,2444,10030,10%,42
T017851,3863,5629,10%,42
T017855,3863,5987,10%,42
T017862,3863,8198,10%,42
T017863,3863,5708,10%,42
T017876,3863,3259,10%,42
T017891,3863,7684,10%,42
T017905,7803,6840,10%,42
T017907,7803,203,10%,42
T017925,7803,5317,10%,42
T017934,7803,3585,10%,42
T017945,7803,4401,10%,42
T017967,654,6301,10%,42
T017983,654,4783,10%,42
T017986,654,8922,10%,42
T017992,654,6558,10%,42
T018011,2657,7615,10%,42
T018017,2657,3270,10%,42
T018019,2657,2000,10%,42
T018025,2657,1514,10%,42
T018041,2657,2881,10%,42
T018044,2657,3517,10%,42
T018047,2657,3954,10%,42
T018049,2657,6409,10%,42
T018051,3715,3398,10%,42
T018054,3715,7120,10%,42
T018083,3715,4290,10%,42
T018095,3715,5494,10%,42
T018120,4706,843,10%,42
T018144,4706,3871,10%,42
T018162,4847,2984,10%,42
T018166,4847,7432,10%,42
T018174,4847,184,10%,42
T018176,4847,8791,10%,42
T018205,295,1866,10%,42
T018218,295,8,10%,42
T018231,295,6756,10%,42
T018235,295,9701,10%,42
T018246,295,2485,10%,42
T018254,1174,9063,10%,42
T018256,1174,1891,10%,42
T018281,1174,5494,10%,42
T018290,1174,8745,10%,42
T018302,7389,3767,10%,42
T018305,7389,8859,10%,42
T018307,7389,9747,10%,42
T018309,7389,1727,10%,42
T018313,7389,5239,10%,42
T018317,7389,4212,10%,42
T018338,7389,2548,10%,42
T018374,9254,2966,10%,42
T018377,9254,3154,10%,42
T018386,9254,4949,10%,42
