source_record_id,true_identity,image_id,image_path,low_quality_path,assigned_identity,false_identity
1980,14,H000214,data/splits/100k/images/heldout/H000214.png,data/corrupted/100k_blur_15x15_s5/heldout/H000214.png,14,956
2035,14,H000215,data/splits/100k/images/heldout/H000215.png,data/corrupted/100k_blur_15x15_s5/heldout/H000215.png,14,1005
120147,1595,H000216,data/splits/100k/images/heldout/H000216.png,data/corrupted/100k_blur_15x15_s5/heldout/H000216.png,1595,6094
120205,1595,H000217,data/splits/100k/images/heldout/H000217.png,data/corrupted/100k_blur_15x15_s5/heldout/H000217.png,1595,3516
120152,1595,H000218,data/splits/100k/images/heldout/H000218.png,data/corrupted/100k_blur_15x15_s5/heldout/H000218.png,1595,3941
120256,1595,H000219,data/splits/100k/images/heldout/H000219.png,data/corrupted/100k_blur_15x15_s5/heldout/H000219.png,1595,2842
251702,4362,H000220,data/splits/100k/images/heldout/H000220.png,data/corrupted/100k_blur_15x15_s5/heldout/H000220.png,4362,4862
251592,4362,H000221,data/splits/100k/images/heldout/H000221.png,data/corrupted/100k_blur_15x15_s5/heldout/H000221.png,4362,763
251937,4362,H000222,data/splits/100k/images/heldout/H000222.png,data/corrupted/100k_blur_15x15_s5/heldout/H000222.png,4362,4497
251705,4362,H000223,data/splits/100k/images/heldout/H000223.png,data/corrupted/100k_blur_15x15_s5/heldout/H000223.png,4362,3936
122657,1649,H000224,data/splits/100k/images/heldout/H000224.png,data/corrupted/100k_blur_15x15_s5/heldout/H000224.png,1649,1061
122715,1649,H000225,data/splits/100k/images/heldout/H000225.png,data/corrupted/100k_blur_15x15_s5/heldout/H000225.png,1649,3503
122587,1649,H000226,data/splits/100k/images/heldout/H000226.png,data/corrupted/100k_blur_15x15_s5/heldout/H000226.png,1649,1718
122710,1649,H000227,data/splits/100k/images/heldout/H000227.png,data/corrupted/100k_blur_15x15_s5/heldout/H000227.png,1649,6821
140591,2027,H000228,data/splits/100k/images/heldout/H000228.png,data/corrupted/100k_blur_15x15_s5/heldout/H000228.png,2027,6602
140582,2027,H000229,data/splits/100k/images/heldout/H000229.png,data/corrupted/100k_blur_15x15_s5/heldout/H000229.png,2027,7615
140825,2027,H000230,data/splits/100k/images/heldout/H000230.png,data/corrupted/100k_blur_15x15_s5/heldout/H000230.png,2027,39
140823,2027,H000231,data/splits/100k/images/heldout/H000231.png,data/corrupted/100k_blur_15x15_s5/heldout/H000231.png,2027,787
34008,291,H000232,data/splits/100k/images/heldout/H000232.png,data/corrupted/100k_blur_15x15_s5/heldout/H000232.png,291,4352
33668,291,H000233,data/splits/100k/images/heldout/H000233.png,data/corrupted/100k_blur_15x15_s5/heldout/H000233.png,291,1236
33896,291,H000234,data/splits/100k/images/heldout/H000234.png,data/corrupted/100k_blur_15x15_s5/heldout/H000234.png,291,3743
33915,291,H000235,data/splits/100k/images/heldout/H000235.png,data/corrupted/100k_blur_15x15_s5/heldout/H000235.png,291,6514
249333,4312,H000236,data/splits/100k/images/heldout/H000236.png,data/corrupted/100k_blur_15x15_s5/heldout/H000236.png,4312,6897
249317,4312,H000237,data/splits/100k/images/heldout/H000237.png,data/corrupted/100k_blur_15x15_s5/heldout/H000237.png,4312,9237
249575,4312,H000238,data/splits/100k/images/heldout/H000238.png,data/corrupted/100k_blur_15x15_s5/heldout/H000238.png,4312,1379
249272,4312,H000239,data/splits/100k/images/heldout/H000239.png,data/corrupted/100k_blur_15x15_s5/heldout/H000239.png,4312,4862
248296,4290,H000240,data/splits/100k/images/heldout/H000240.png,data/corrupted/100k_blur_15x15_s5/heldout/H000240.png,4290,7460
248116,4290,H000241,data/splits/100k/images/heldout/H000241.png,data/corrupted/100k_blur_15x15_s5/heldout/H000241.png,4290,9650
248107,4290,H000242,data/splits/100k/images/heldout/H000242.png,data/corrupted/100k_blur_15x15_s5/heldout/H000242.png,4290,2725
248227,4290,H000243,data/splits/100k/images/heldout/H000243.png,data/corrupted/100k_blur_15x15_s5/heldout/H000243.png,4290,4183
170999,2644,H000244,data/splits/100k/images/heldout/H000244.png,data/corrupted/100k_blur_15x15_s5/heldout/H000244.png,2644,1501
171104,2644,H000245,data/splits/100k/images/heldout/H000245.png,data/corrupted/100k_blur_15x15_s5/heldout/H000245.png,2644,496
171163,2644,H000246,data/splits/100k/images/heldout/H000246.png,data/corrupted/100k_blur_15x15_s5/heldout/H000246.png,2644,214
171066,2644,H000247,data/splits/100k/images/heldout/H000247.png,data/corrupted/100k_blur_15x15_s5/heldout/H000247.png,2644,609
328050,6049,H000248,data/splits/100k/images/heldout/H000248.png,data/corrupted/100k_blur_15x15_s5/heldout/H000248.png,6049,470
327892,6049,H000249,data/splits/100k/images/heldout/H000249.png,data/corrupted/100k_blur_15x15_s5/heldout/H000249.png,6049,6674
328003,6049,H000250,data/splits/100k/images/heldout/H000250.png,data/corrupted/100k_blur_15x15_s5/heldout/H000250.png,6049,1994
328035,6049,H000251,data/splits/100k/images/heldout/H000251.png,data/corrupted/100k_blur_15x15_s5/heldout/H000251.png,6049,4215
82875,1005,H000252,data/splits/100k/images/heldout/H000252.png,data/corrupted/100k_blur_15x15_s5/heldout/H000252.png,1005,3966
83001,1005,H000253,data/splits/100k/images/heldout/H000253.png,data/corrupted/100k_blur_15x15_s5/heldout/H000253.png,1005,61
83028,1005,H000254,data/splits/100k/images/heldout/H000254.png,data/corrupted/100k_blur_15x15_s5/heldout/H000254.png,1005,9237
83066,1005,H000255,data/splits/100k/images/heldout/H000255.png,data/corrupted/100k_blur_15x15_s5/heldout/H000255.png,1005,9792
165128,2526,H000256,data/splits/100k/images/heldout/H000256.png,data/corrupted/100k_blur_15x15_s5/heldout/H000256.png,2526,6201
165073,2526,H000257,data/splits/100k/images/heldout/H000257.png,data/corrupted/100k_blur_15x15_s5/heldout/H000257.png,2526,872
165251,2526,H000258,data/splits/100k/images/heldout/H000258.png,data/corrupted/100k_blur_15x15_s5/heldout/H000258.png,2526,7870
165392,2526,H000259,data/splits/100k/images/heldout/H000259.png,data/corrupted/100k_blur_15x15_s5/heldout/H000259.png,2526,2677
300883,5447,H000260,data/splits/100k/images/heldout/H000260.png,data/corrupted/100k_blur_15x15_s5/heldout/H000260.png,5447,7606
300940,5447,H000261,data/splits/100k/images/heldout/H000261.png,data/corrupted/100k_blur_15x15_s5/heldout/H000261.png,5447,3719
301195,5447,H000262,data/splits/100k/images/heldout/H000262.png,data/corrupted/100k_blur_15x15_s5/heldout/H000262.png,5447,5775
301172,5447,H000263,data/splits/100k/images/heldout/H000263.png,data/corrupted/100k_blur_15x15_s5/heldout/H000263.png,5447,863
175563,2725,H000264,data/splits/100k/images/heldout/H000264.png,data/corrupted/100k_blur_15x15_s5/heldout/H000264.png,2725,2609
175450,2725,H000265,data/splits/100k/images/heldout/H000265.png,data/corrupted/100k_blur_15x15_s5/heldout/H000265.png,2725,5094
175636,2725,H000266,data/splits/100k/images/heldout/H000266.png,data/corrupted/100k_blur_15x15_s5/heldout/H000266.png,2725,9507
175493,2725,H000267,data/splits/100k/images/heldout/H000267.png,data/corrupted/100k_blur_15x15_s5/heldout/H000267.png,2725,6743
83813,1014,H000268,data/splits/100k/images/heldout/H000268.png,data/corrupted/100k_blur_15x15_s5/heldout/H000268.png,1014,6224
83819,1014,H000269,data/splits/100k/images/heldout/H000269.png,data/corrupted/100k_blur_15x15_s5/heldout/H000269.png,1014,2072
84050,1014,H000270,data/splits/100k/images/heldout/H000270.png,data/corrupted/100k_blur_15x15_s5/heldout/H000270.png,1014,134
83706,1014,H000271,data/splits/100k/images/heldout/H000271.png,data/corrupted/100k_blur_15x15_s5/heldout/H000271.png,1014,4325
57761,626,H000272,data/splits/100k/images/heldout/H000272.png,data/corrupted/100k_blur_15x15_s5/heldout/H000272.png,626,3719
57910,626,H000273,data/splits/100k/images/heldout/H000273.png,data/corrupted/100k_blur_15x15_s5/heldout/H000273.png,626,2004
57988,626,H000274,data/splits/100k/images/heldout/H000274.png,data/corrupted/100k_blur_15x15_s5/heldout/H000274.png,626,7357
57713,626,H000275,data/splits/100k/images/heldout/H000275.png,data/corrupted/100k_blur_15x15_s5/heldout/H000275.png,626,5360
142294,2059,H000276,data/splits/100k/images/heldout/H000276.png,data/corrupted/100k_blur_15x15_s5/heldout/H000276.png,2059,485
142347,2059,H000277,data/splits/100k/images/heldout/H000277.png,data/corrupted/100k_blur_15x15_s5/heldout/H000277.png,2059,7601
142510,2059,H000278,data/splits/100k/images/heldout/H000278.png,data/corrupted/100k_blur_15x15_s5/heldout/H000278.png,2059,3786
142254,2059,H000279,data/splits/100k/images/heldout/H000279.png,data/corrupted/100k_blur_15x15_s5/heldout/H000279.png,2059,6733
358577,6723,H000280,data/splits/100k/images/heldout/H000280.png,data/corrupted/100k_blur_15x15_s5/heldout/H000280.png,6723,847
358411,6723,H000281,data/splits/100k/images/heldout/H000281.png,data/corrupted/100k_blur_15x15_s5/heldout/H000281.png,6723,47
358555,6723,H000282,data/splits/100k/images/heldout/H000282.png,data/corrupted/100k_blur_15x15_s5/heldout/H000282.png,6723,9377
358472,6723,H000283,data/splits/100k/images/heldout/H000283.png,data/corrupted/100k_blur_15x15_s5/heldout/H000283.png,6723,554
362489,6811,H000284,data/splits/100k/images/heldout/H000284.png,data/corrupted/100k_blur_15x15_s5/heldout/H000284.png,6811,8169
362315,6811,H000285,data/splits/100k/images/heldout/H000285.png,data/corrupted/100k_blur_15x15_s5/heldout/H000285.png,6811,372
362433,6811,H000286,data/splits/100k/images/heldout/H000286.png,data/corrupted/100k_blur_15x15_s5/heldout/H000286.png,6811,6674
362296,6811,H000287,data/splits/100k/images/heldout/H000287.png,data/corrupted/100k_blur_15x15_s5/heldout/H000287.png,6811,6981
320827,5889,H000288,data/splits/100k/images/heldout/H000288.png,data/corrupted/100k_blur_15x15_s5/heldout/H000288.png,5889,8778
320707,5889,H000289,data/splits/100k/images/heldout/H000289.png,data/corrupted/100k_blur_15x15_s5/heldout/H000289.png,5889,86
320919,5889,H000290,data/splits/100k/images/heldout/H000290.png,data/corrupted/100k_blur_15x15_s5/heldout/H000290.png,5889,6488
320775,5889,H000291,data/splits/100k/images/heldout/H000291.png,data/corrupted/100k_blur_15x15_s5/heldout/H000291.png,5889,3719
305794,5547,H000292,data/splits/100k/images/heldout/H000292.png,data/corrupted/100k_blur_15x15_s5/heldout/H000292.png,5547,157
305977,5547,H000293,data/splits/100k/images/heldout/H000293.png,data/corrupted/100k_blur_15x15_s5/heldout/H000293.png,5547,40
305868,5547,H000294,data/splits/100k/images/heldout/H000294.png,data/corrupted/100k_blur_15x15_s5/heldout/H000294.png,5547,8781
305860,5547,H000295,data/splits/100k/images/heldout/H000295.png,data/corrupted/100k_blur_15x15_s5/heldout/H000295.png,5547,172
421345,8401,H000296,data/splits/100k/images/heldout/H000296.png,data/corrupted/100k_blur_15x15_s5/heldout/H000296.png,8401,4031
421266,8401,H000297,data/splits/100k/images/heldout/H000297.png,data/corrupted/100k_blur_15x15_s5/heldout/H000297.png,8401,2987
421198,8401,H000298,data/splits/100k/images/heldout/H000298.png,data/corrupted/100k_blur_15x15_s5/heldout/H000298.png,8401,5366
421084,8401,H000299,data/splits/100k/images/heldout/H000299.png,data/corrupted/100k_blur_15x15_s5/heldout/H000299.png,8401,1215
37215,343,H000300,data/splits/100k/images/heldout/H000300.png,data/corrupted/100k_blur_15x15_s5/heldout/H000300.png,343,2100
37135,343,H000301,data/splits/100k/images/heldout/H000301.png,data/corrupted/100k_blur_15x15_s5/heldout/H000301.png,343,1822
37316,343,H000302,data/splits/100k/images/heldout/H000302.png,data/corrupted/100k_blur_15x15_s5/heldout/H000302.png,343,7086
37233,343,H000303,data/splits/100k/images/heldout/H000303.png,data/corrupted/100k_blur_15x15_s5/heldout/H000303.png,343,3718
34830,308,H000304,data/splits/100k/images/heldout/H000304.png,data/corrupted/100k_blur_15x15_s5/heldout/H000304.png,308,4031
35000,308,H000305,data/splits/100k/images/heldout/H000305.png,data/corrupted/100k_blur_15x15_s5/heldout/H000305.png,308,7422
34857,308,H000306,data/splits/100k/images/heldout/H000306.png,data/corrupted/100k_blur_15x15_s5/heldout/H000306.png,308,1154
34832,308,H000307,data/splits/100k/images/heldout/H000307.png,data/corrupted/100k_blur_15x15_s5/heldout/H000307.png,308,4306
219554,3687,H000308,data/splits/100k/images/heldout/H000308.png,data/corrupted/100k_blur_15x15_s5/heldout/H000308.png,3687,1005
219393,3687,H000309,data/splits/100k/images/heldout/H000309.png,data/corrupted/100k_blur_15x15_s5/heldout/H000309.png,3687,3774
219310,3687,H000310,data/splits/100k/images/heldout/H000310.png,data/corrupted/100k_blur_15x15_s5/heldout/H000310.png,3687,4365
219444,3687,H000311,data/splits/100k/images/heldout/H000311.png,data/corrupted/100k_blur_15x15_s5/heldout/H000311.png,3687,305
181187,2834,H000312,data/splits/100k/images/heldout/H000312.png,data/corrupted/100k_blur_15x15_s5/heldout/H000312.png,2834,2435
181322,2834,H000313,data/splits/100k/images/heldout/H000313.png,data/corrupted/100k_blur_15x15_s5/heldout/H000313.png,2834,1202
181515,2834,H000314,data/splits/100k/images/heldout/H000314.png,data/corrupted/100k_blur_15x15_s5/heldout/H000314.png,2834,5834
181433,2834,H000315,data/splits/100k/images/heldout/H000315.png,data/corrupted/100k_blur_15x15_s5/heldout/H000315.png,2834,1704
42383,406,H000316,data/splits/100k/images/heldout/H000316.png,data/corrupted/100k_blur_15x15_s5/heldout/H000316.png,406,7615
42197,406,H000317,data/splits/100k/images/heldout/H000317.png,data/corrupted/100k_blur_15x15_s5/heldout/H000317.png,406,1909
42427,406,H000318,data/splits/100k/images/heldout/H000318.png,data/corrupted/100k_blur_15x15_s5/heldout/H000318.png,406,1005
42243,406,H000319,data/splits/100k/images/heldout/H000319.png,data/corrupted/100k_blur_15x15_s5/heldout/H000319.png,406,1022
245675,4238,H000320,data/splits/100k/images/heldout/H000320.png,data/corrupted/100k_blur_15x15_s5/heldout/H000320.png,4238,6014
245858,4238,H000321,data/splits/100k/images/heldout/H000321.png,data/corrupted/100k_blur_15x15_s5/heldout/H000321.png,4238,473
245821,4238,H000322,data/splits/100k/images/heldout/H000322.png,data/corrupted/100k_blur_15x15_s5/heldout/H000322.png,4238,3479
245982,4238,H000323,data/splits/100k/images/heldout/H000323.png,data/corrupted/100k_blur_15x15_s5/heldout/H000323.png,4238,338
417702,8313,H000324,data/splits/100k/images/heldout/H000324.png,data/corrupted/100k_blur_15x15_s5/heldout/H000324.png,8313,2423
417810,8313,H000325,data/splits/100k/images/heldout/H000325.png,data/corrupted/100k_blur_15x15_s5/heldout/H000325.png,8313,867
417712,8313,H000326,data/splits/100k/images/heldout/H000326.png,data/corrupted/100k_blur_15x15_s5/heldout/H000326.png,8313,5556
417772,8313,H000327,data/splits/100k/images/heldout/H000327.png,data/corrupted/100k_blur_15x15_s5/heldout/H000327.png,8313,6151
62883,693,H000328,data/splits/100k/images/heldout/H000328.png,data/corrupted/100k_blur_15x15_s5/heldout/H000328.png,693,333
62707,693,H000329,data/splits/100k/images/heldout/H000329.png,data/corrupted/100k_blur_15x15_s5/heldout/H000329.png,693,4762
62886,693,H000330,data/splits/100k/images/heldout/H000330.png,data/corrupted/100k_blur_15x15_s5/heldout/H000330.png,693,3479
63018,693,H000331,data/splits/100k/images/heldout/H000331.png,data/corrupted/100k_blur_15x15_s5/heldout/H000331.png,693,6119
157981,2390,H000332,data/splits/100k/images/heldout/H000332.png,data/corrupted/100k_blur_15x15_s5/heldout/H000332.png,2390,4704
157978,2390,H000333,data/splits/100k/images/heldout/H000333.png,data/corrupted/100k_blur_15x15_s5/heldout/H000333.png,2390,3386
158185,2390,H000334,data/splits/100k/images/heldout/H000334.png,data/corrupted/100k_blur_15x15_s5/heldout/H000334.png,2390,4098
157988,2390,H000335,data/splits/100k/images/heldout/H000335.png,data/corrupted/100k_blur_15x15_s5/heldout/H000335.png,2390,585
24641,199,H000336,data/splits/100k/images/heldout/H000336.png,data/corrupted/100k_blur_15x15_s5/heldout/H000336.png,199,4874
24900,199,H000337,data/splits/100k/images/heldout/H000337.png,data/corrupted/100k_blur_15x15_s5/heldout/H000337.png,199,6647
24876,199,H000338,data/splits/100k/images/heldout/H000338.png,data/corrupted/100k_blur_15x15_s5/heldout/H000338.png,199,2906
24699,199,H000339,data/splits/100k/images/heldout/H000339.png,data/corrupted/100k_blur_15x15_s5/heldout/H000339.png,199,5510
84523,1022,H000340,data/splits/100k/images/heldout/H000340.png,data/corrupted/100k_blur_15x15_s5/heldout/H000340.png,1022,2412
84562,1022,H000341,data/splits/100k/images/heldout/H000341.png,data/corrupted/100k_blur_15x15_s5/heldout/H000341.png,1022,4691
84515,1022,H000342,data/splits/100k/images/heldout/H000342.png,data/corrupted/100k_blur_15x15_s5/heldout/H000342.png,1022,3016
84767,1022,H000343,data/splits/100k/images/heldout/H000343.png,data/corrupted/100k_blur_15x15_s5/heldout/H000343.png,1022,3209
102984,1248,H000344,data/splits/100k/images/heldout/H000344.png,data/corrupted/100k_blur_15x15_s5/heldout/H000344.png,1248,1552
103094,1248,H000345,data/splits/100k/images/heldout/H000345.png,data/corrupted/100k_blur_15x15_s5/heldout/H000345.png,1248,3209
102974,1248,H000346,data/splits/100k/images/heldout/H000346.png,data/corrupted/100k_blur_15x15_s5/heldout/H000346.png,1248,1084
102895,1248,H000347,data/splits/100k/images/heldout/H000347.png,data/corrupted/100k_blur_15x15_s5/heldout/H000347.png,1248,3775
283465,5065,H000348,data/splits/100k/images/heldout/H000348.png,data/corrupted/100k_blur_15x15_s5/heldout/H000348.png,5065,3936
283648,5065,H000349,data/splits/100k/images/heldout/H000349.png,data/corrupted/100k_blur_15x15_s5/heldout/H000349.png,5065,7199
283600,5065,H000350,data/splits/100k/images/heldout/H000350.png,data/corrupted/100k_blur_15x15_s5/heldout/H000350.png,5065,2693
283622,5065,H000351,data/splits/100k/images/heldout/H000351.png,data/corrupted/100k_blur_15x15_s5/heldout/H000351.png,5065,2499
47202,476,H000352,data/splits/100k/images/heldout/H000352.png,data/corrupted/100k_blur_15x15_s5/heldout/H000352.png,476,860
47106,476,H000353,data/splits/100k/images/heldout/H000353.png,data/corrupted/100k_blur_15x15_s5/heldout/H000353.png,476,6909
46944,476,H000354,data/splits/100k/images/heldout/H000354.png,data/corrupted/100k_blur_15x15_s5/heldout/H000354.png,476,8882
